出表日期,報告年度,公司代號,公司名稱,資訊外洩事件數量,與個資相關的資訊外洩事件占比,因資訊外洩事件而受影響的顧客數(人),date
1150513,113,3062,建漢,0,0.00%,0,2026-05-17
1150513,113,3090,日電貿,0,0.00%,0,2026-05-17
1150513,113,3094,聯傑,N/A,N/A,N/A,2026-05-17
1150513,113,3130,一零四,N/A,N/A,N/A,2026-05-17
1150513,113,3149,正達,0,0.00%,0,2026-05-17
1150513,113,3150,鈺寶-創,N/A,N/A,N/A,2026-05-17
1150513,113,3164,景岳,N/A,N/A,N/A,2026-05-17
1150513,113,3168,眾福科,0,0.00%,0,2026-05-17
1150513,113,3189,景碩,N/A,N/A,N/A,2026-05-17
1150513,113,3229,晟鈦,N/A,N/A,N/A,2026-05-17
1150513,113,3231,緯創,N/A,N/A,N/A,2026-05-17
1150513,113,3266,昇陽,0,0.00%,0,2026-05-17
1150513,113,3305,昇貿,0,0.00%,0,2026-05-17
1150513,113,3308,聯德,0,0.00%,0,2026-05-17
1150513,113,3311,閎暉,N/A,N/A,N/A,2026-05-17
1150513,113,3338,泰碩,0,0.00%,0,2026-05-17
1150513,113,3346,麗清,0,0.00%,0,2026-05-17
1150513,113,3356,奇偶,N/A,N/A,N/A,2026-05-17
1150513,113,3376,新日興,0,0.00%,0,2026-05-17
1150513,113,3380,明泰,0,0.00%,0,2026-05-17
1150513,113,3406,玉晶光,N/A,N/A,N/A,2026-05-17
1150513,113,3413,京鼎,0,0.00%,0,2026-05-17
1150513,113,3416,融程電,0,0.00%,0,2026-05-17
1150513,113,3419,譁裕,0,0.00%,0,2026-05-17
1150513,113,3432,台端,0,0.00%,0,2026-05-17
1150513,113,3437,榮創,0,0.00%,0,2026-05-17
1150513,113,3447,展達,0,0.00%,0,2026-05-17
1150513,113,3450,聯鈞,0,0.00%,0,2026-05-17
1150513,113,3501,維熹,N/A,N/A,N/A,2026-05-17
1150513,113,3504,揚明光,0,0.00%,0,2026-05-17
1150513,113,3515,華擎,N/A,N/A,N/A,2026-05-17
1150513,113,3528,安馳,0,0.00%,0,2026-05-17
1150513,113,3535,晶彩科,0,0.00%,0,2026-05-17
1150513,113,3543,州巧,0,0.00%,0,2026-05-17
1150513,113,3545,敦泰,0,0.00%,0,2026-05-17
1150513,113,3563,牧德,0,0.00%,0,2026-05-17
1150513,113,3583,辛耘,0,0.00%,0,2026-05-17
1150513,113,3588,通嘉,0,0.00%,N/A,2026-05-17
1150513,113,3591,艾笛森,0,0.00%,0,2026-05-17
1150513,113,3592,瑞鼎,0,0.00%,0,2026-05-17
1150513,113,3593,力銘,0,0.00%,0,2026-05-17
1150513,113,3596,智易,N/A,N/A,N/A,2026-05-17
1150513,113,3605,宏致,0,0.00%,0,2026-05-17
1150513,113,3607,谷崧,N/A,N/A,N/A,2026-05-17
1150513,113,3617,碩天,0,0.00%,0,2026-05-17
1150513,113,3622,洋華,0,0.00%,N/A,2026-05-17
1150513,113,3645,達邁,0,0.00%,0,2026-05-17
1150513,113,3652,精聯,0,0.00%,0,2026-05-17
1150513,113,3661,世芯-KY,N/A,N/A,N/A,2026-05-17
1150513,113,3665,貿聯-KY,0,0.00%,0,2026-05-17
1150513,113,3669,圓展,0,0.00%,0,2026-05-17
1150513,113,3673,TPK-KY,0,0.00%,0,2026-05-17
1150513,113,3679,新至陞,0,0.00%,0,2026-05-17
1150513,113,3686,達能,N/A,N/A,N/A,2026-05-17
1150513,113,3694,海華,0,0.00%,0,2026-05-17
1150513,113,3701,大眾控,0,0.00%,0,2026-05-17
1150513,113,3704,合勤控,N/A,N/A,N/A,2026-05-17
1150513,113,3706,神達,0,N/A,0,2026-05-17
1150513,113,3708,上緯投控,0,0.00%,0,2026-05-17
1150513,113,3712,永崴投控,N/A,N/A,N/A,2026-05-17
1150513,113,3714,富采,N/A,N/A,N/A,2026-05-17
1150513,113,3715,定穎投控,0,0.00%,0,2026-05-17
1150513,113,3716,中化控股,0,N/A,N/A,2026-05-17
1150513,113,4104,佳醫,0,0.00%,0,2026-05-17
1150513,113,4106,雃博,0,0.00%,0,2026-05-17
1150513,113,4108,懷特,0,0.00%,0,2026-05-17
1150513,113,4133,亞諾法,0,0.00%,0,2026-05-17
1150513,113,4142,國光生,0,0.00%,0,2026-05-17
1150513,113,4148,全宇生技-KY,0,0.00%,0,2026-05-17
1150513,113,4155,訊映,N/A,N/A,N/A,2026-05-17
1150513,113,4164,承業醫,N/A,N/A,N/A,2026-05-17
1150513,113,4306,炎洲,N/A,N/A,N/A,2026-05-17
1150513,113,4414,如興,N/A,N/A,N/A,2026-05-17
1150513,113,4426,利勤,0,0.00%,0,2026-05-17
1150513,113,4438,廣越,N/A,N/A,N/A,2026-05-17
1150513,113,4439,冠星-KY,N/A,N/A,N/A,2026-05-17
1150513,113,4440,宜新實業,0,0.00%,0,2026-05-17
1150513,113,4526,東台,N/A,N/A,N/A,2026-05-17
1150513,113,4540,全球傳動,0,0.00%,0,2026-05-17
1150513,113,4545,銘鈺,N/A,N/A,N/A,2026-05-17
1150513,113,4551,智伸科,0,0.00%,0,2026-05-17
1150513,113,4552,力達-KY,0,N/A,0,2026-05-17
1150513,113,4555,氣立,0,0.00%,0,2026-05-17
1150513,113,4557,永新-KY,N/A,N/A,N/A,2026-05-17
1150513,113,4560,強信-KY,N/A,N/A,N/A,2026-05-17
1150513,113,4562,穎漢,N/A,N/A,N/A,2026-05-17
1150513,113,4564,元翎,N/A,N/A,N/A,2026-05-17
1150513,113,4566,時碩工業,0,0.00%,0,2026-05-17
1150513,113,4569,六方科-KY,0,0.00%,0,2026-05-17
1150513,113,4571,鈞興-KY,0,0.00%,0,2026-05-17
1150513,113,4576,大銀微系統,0,0.00%,0,2026-05-17
1150513,113,4588,玖鼎電力,0,0.00%,0,2026-05-17
1150513,113,4720,德淵,0,0.00%,0,2026-05-17
1150513,113,4722,國精化,0,0.00%,0,2026-05-17
1150513,113,4736,泰博,0,0.00%,0,2026-05-17
1150513,113,4739,康普,N/A,N/A,N/A,2026-05-17
1150513,113,4746,台耀,0,0.00%,0,2026-05-17
1150513,113,4764,雙鍵,N/A,N/A,N/A,2026-05-17
1150513,113,4766,南寶,0,0.00%,0,2026-05-17
1150513,113,4770,上品,0,0.00%,0,2026-05-17
1150513,113,4771,望隼,N/A,N/A,N/A,2026-05-17
1150513,113,4807,日成-KY,0,0.00%,0,2026-05-17
1150513,113,4906,正文,0,0.00%,0,2026-05-17
1150513,113,4912,聯德控股-KY,0,N/A,N/A,2026-05-17
1150513,113,4915,致伸,0,0.00%,0,2026-05-17
1150513,113,4916,事欣科,N/A,N/A,N/A,2026-05-17
1150513,113,4919,新唐,0,0.00%,0,2026-05-17
1150513,113,4927,泰鼎-KY,N/A,N/A,N/A,2026-05-17
1150513,113,4934,太極,N/A,N/A,N/A,2026-05-17
1150513,113,4935,茂林-KY,0,0.00%,0,2026-05-17
1150513,113,4938,和碩,0,0.00%,0,2026-05-17
1150513,113,4942,嘉彰,0,0.00%,0,2026-05-17
1150513,113,4943,康控-KY,N/A,N/A,N/A,2026-05-17
1150513,113,4949,有成精密,0,0.00%,0,2026-05-17
1150513,113,4952,凌通,N/A,N/A,N/A,2026-05-17
1150513,113,4956,光鋐,0,0.00%,0,2026-05-17
1150513,113,4958,臻鼎-KY,0,0.00%,0,2026-05-17
1150513,113,4960,誠美材,N/A,N/A,N/A,2026-05-17
1150513,113,4961,天鈺,0,0.00%,0,2026-05-17
1150513,113,4967,十銓,N/A,N/A,N/A,2026-05-17
1150513,113,4968,立積,0,0.00%,0,2026-05-17
1150513,113,4976,佳凌,N/A,N/A,N/A,2026-05-17
1150513,113,4977,眾達-KY,0,0.00%,N/A,2026-05-17
1150513,113,4989,榮科,N/A,N/A,N/A,2026-05-17
1150513,113,4994,傳奇,N/A,N/A,N/A,2026-05-17
1150513,113,4999,鑫禾,N/A,N/A,N/A,2026-05-17
1150513,113,5007,三星,N/A,N/A,N/A,2026-05-17
1150513,113,5203,訊連,0,0.00%,0,2026-05-17
1150513,113,5215,科嘉-KY,N/A,N/A,N/A,2026-05-17
1150513,113,5222,全訊,N/A,N/A,N/A,2026-05-17
1150513,113,5225,東科-KY,0,0.00%,0,2026-05-17
1150513,113,5234,達興材料,N/A,N/A,N/A,2026-05-17
1150513,113,5243,乙盛-KY,N/A,N/A,N/A,2026-05-17
1150513,113,5244,弘凱,N/A,N/A,N/A,2026-05-17
1150513,113,5269,祥碩,0,0.00%,0,2026-05-17
1150513,113,5284,jpp-KY,N/A,N/A,N/A,2026-05-17
1150513,113,5285,界霖,0,0.00%,0,2026-05-17
1150513,113,5288,豐祥-KY,N/A,N/A,N/A,2026-05-17
1150513,113,5292,華懋,0,0.00%,0,2026-05-17
1150513,113,5306,桂盟,0,0.00%,0,2026-05-17
1150513,113,5388,中磊,1,0.00%,0,2026-05-17
1150513,113,5434,崇越,0,0.00%,0,2026-05-17
1150513,113,5469,瀚宇博,0,0.00%,N/A,2026-05-17
1150513,113,5471,松翰,0,0.00%,0,2026-05-17
1150513,113,5484,慧友,N/A,N/A,N/A,2026-05-17
1150513,113,5519,隆大,N/A,N/A,N/A,2026-05-17
1150513,113,5522,遠雄,N/A,N/A,N/A,2026-05-17
1150513,113,5525,順天,N/A,N/A,N/A,2026-05-17
1150513,113,5533,皇鼎,N/A,N/A,N/A,2026-05-17
1150513,113,5534,長虹,0,0.00%,0,2026-05-17
1150513,113,5546,永固-KY,N/A,N/A,N/A,2026-05-17
1150513,113,5607,遠雄港,N/A,N/A,N/A,2026-05-17
1150513,113,5608,四維航,0,0.00%,0,2026-05-17
1150513,113,5706,鳳凰,0,0.00%,0,2026-05-17
1150513,113,5871,中租-KY,0,0.00%,0,2026-05-17
1150513,113,5876,上海商銀,1,100.00%,10,2026-05-17
1150513,113,5880,合庫金,0,0.00%,0,2026-05-17
1150513,113,5906,台南-KY,0,0.00%,0,2026-05-17
1150513,113,5907,大洋-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6005,群益證,0,0.00%,0,2026-05-17
1150513,113,6024,群益期,0,0.00%,0,2026-05-17
1150513,113,6108,競國,0,0.00%,0,2026-05-17
1150513,113,6112,邁達特,N/A,N/A,N/A,2026-05-17
1150513,113,6115,鎰勝,N/A,N/A,0,2026-05-17
1150513,113,6116,彩晶,0,0.00%,0,2026-05-17
1150513,113,6120,達運,0,0.00%,0,2026-05-17
1150513,113,6128,上福,0,0.00%,0,2026-05-17
1150513,113,6133,金橋,N/A,N/A,N/A,2026-05-17
1150513,113,6136,富爾特,0,0.00%,0,2026-05-17
1150513,113,6142,友勁,0,0.00%,0,2026-05-17
1150513,113,6152,百一,N/A,N/A,N/A,2026-05-17
1150513,113,6153,嘉聯益,0,0.00%,0,2026-05-17
1150513,113,6164,華興,N/A,N/A,N/A,2026-05-17
1150513,113,6165,浪凡,0,0.00%,0,2026-05-17
1150513,113,6166,凌華,N/A,N/A,N/A,2026-05-17
1150513,113,6168,宏齊,N/A,N/A,N/A,2026-05-17
1150513,113,6176,瑞儀,N/A,N/A,N/A,2026-05-17
1150513,113,6177,達麗,0,0.00%,0,2026-05-17
1150513,113,6183,關貿,0,0.00%,0,2026-05-17
1150513,113,6189,豐藝,0,0.00%,0,2026-05-17
1150513,113,6191,精成科,N/A,N/A,N/A,2026-05-17
1150513,113,6192,巨路,0,0.00%,0,2026-05-17
1150513,113,6196,帆宣,N/A,N/A,N/A,2026-05-17
1150513,113,6197,佳必琪,0,0.00%,0,2026-05-17
1150513,113,6201,亞弘電,0,0.00%,0,2026-05-17
1150513,113,6202,盛群,1,100.00%,0,2026-05-17
1150513,113,6209,今國光,N/A,N/A,N/A,2026-05-17
1150513,113,6213,聯茂,0,0.00%,0,2026-05-17
1150513,113,6214,精誠,0,0.00%,0,2026-05-17
1150513,113,6224,聚鼎,0,0.00%,0,2026-05-17
1150513,113,6226,光鼎,N/A,N/A,N/A,2026-05-17
1150513,113,6230,尼得科超眾,0,0.00%,0,2026-05-17
1150513,113,6235,華孚,N/A,N/A,N/A,2026-05-17
1150513,113,6239,力成,0,0.00%,0,2026-05-17
1150513,113,6243,迅杰,0,0.00%,0,2026-05-17
1150513,113,6257,矽格,0,0.00%,0,2026-05-17
1150513,113,6271,同欣電,0,0.00%,0,2026-05-17
1150513,113,6277,宏正,N/A,N/A,N/A,2026-05-17
1150513,113,6281,全國電,N/A,N/A,N/A,2026-05-17
1150513,113,6282,康舒,0,0.00%,0,2026-05-17
1150513,113,6283,淳安,N/A,N/A,N/A,2026-05-17
1150513,113,6285,啟碁,0,0.00%,0,2026-05-17
1150513,113,6405,悅城,0,0.00%,0,2026-05-17
1150513,113,6412,群電,0,0.00%,0,2026-05-17
1150513,113,6414,樺漢,N/A,N/A,N/A,2026-05-17
1150513,113,6415,矽力*-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6416,瑞祺電通,N/A,N/A,N/A,2026-05-17
1150513,113,6426,統新,N/A,N/A,N/A,2026-05-17
1150513,113,6431,光麗-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6438,迅得,0,0.00%,0,2026-05-17
1150513,113,6443,元晶,N/A,N/A,N/A,2026-05-17
1150513,113,6446,藥華藥,0,0.00%,0,2026-05-17
1150513,113,6449,鈺邦,N/A,N/A,N/A,2026-05-17
1150513,113,6456,GIS-KY,0,0.00%,0,2026-05-17
1150513,113,6464,台數科,0,0.00%,0,2026-05-17
1150513,113,6472,保瑞,0,0.00%,0,2026-05-17
1150513,113,6477,安集,0,0.00%,0,2026-05-17
1150513,113,6504,南六,0,0.00%,0,2026-05-17
1150513,113,6505,台塑化,N/A,N/A,N/A,2026-05-17
1150513,113,6515,穎崴,N/A,N/A,N/A,2026-05-17
1150513,113,6526,達發,0,0.00%,0,2026-05-17
1150513,113,6531,愛普*,0,0.00%,0,2026-05-17
1150513,113,6533,晶心科,N/A,N/A,N/A,2026-05-17
1150513,113,6534,正瀚-創,0,0.00%,N/A,2026-05-17
1150513,113,6541,泰福-KY,0,0.00%,0,2026-05-17
1150513,113,6550,北極星藥業-KY,0,0.00%,0,2026-05-17
1150513,113,6558,興能高,N/A,N/A,N/A,2026-05-17
1150513,113,6573,虹揚-KY,0,0.00%,0,2026-05-17
1150513,113,6579,研揚,0,0.00%,0,2026-05-17
1150513,113,6581,鋼聯,0,0.00%,0,2026-05-17
1150513,113,6582,申豐,0,0.00%,0,2026-05-17
1150513,113,6585,鼎基,0,0.00%,0,2026-05-17
1150513,113,6589,台康生技,N/A,N/A,N/A,2026-05-17
1150513,113,6591,動力-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6592,和潤企業,0,0.00%,0,2026-05-17
1150513,113,6598,ABC-KY,0,0.00%,0,2026-05-17
1150513,113,6605,帝寶,0,0.00%,0,2026-05-17
1150513,113,6606,建德工業,0,0.00%,0,2026-05-17
1150513,113,6645,金萬林-創,N/A,N/A,N/A,2026-05-17
1150513,113,6655,科定,N/A,N/A,N/A,2026-05-17
1150513,113,6657,華安,N/A,N/A,N/A,2026-05-17
1150513,113,6658,聯策,0,0.00%,0,2026-05-17
1150513,113,6668,中揚光,N/A,N/A,N/A,2026-05-17
1150513,113,6669,緯穎,0,0.00%,0,2026-05-17
1150513,113,6671,三能-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6672,騰輝電子-KY,0,0.00%,0,2026-05-17
1150513,113,6674,鋐寶科技,N/A,N/A,N/A,2026-05-17
1150513,113,6689,伊雲谷,0,0.00%,0,2026-05-17
1150513,113,6691,洋基工程,0,0.00%,0,2026-05-17
1150513,113,6695,芯鼎,0,0.00%,0,2026-05-17
1150513,113,6698,旭暉應材,0,0.00%,0,2026-05-17
1150513,113,6706,惠特,N/A,N/A,N/A,2026-05-17
1150513,113,6715,嘉基,N/A,N/A,N/A,2026-05-17
1150513,113,6719,力智,0,0.00%,0,2026-05-17
1150513,113,6742,澤米,0,0.00%,0,2026-05-17
1150513,113,6753,龍德造船,N/A,N/A,N/A,2026-05-17
1150513,113,6756,威鋒電子,0,0.00%,0,2026-05-17
1150513,113,6757,台灣虎航,N/A,N/A,N/A,2026-05-17
1150513,113,6768,志強-KY,0,0.00%,0,2026-05-17
1150513,113,6776,展碁國際,0,0.00%,0,2026-05-17
1150513,113,6789,采鈺,0,0.00%,0,2026-05-17
1150513,113,6790,永豐實,N/A,N/A,N/A,2026-05-17
1150513,113,6792,詠業,0,0.00%,0,2026-05-17
1150513,113,6794,向榮生技-創,0,0.00%,0,2026-05-17
1150513,113,6796,晉弘,0,0.00%,0,2026-05-17
1150513,113,6799,來頡,0,0.00%,0,2026-05-17
1150513,113,6805,富世達,0,0.00%,0,2026-05-17
1150513,113,6806,森崴能源,0,0.00%,0,2026-05-17
1150513,113,6834,天二科技,N/A,N/A,N/A,2026-05-17
1150513,113,6835,圓裕,0,0.00%,0,2026-05-17
1150513,113,6838,台新藥,0,0.00%,0,2026-05-17
1150513,113,6854,錼創科技-KY創,0,0.00%,0,2026-05-17
1150513,113,6861,睿生光電,0,0.00%,0,2026-05-17
1150513,113,6862,三集瑞-KY,0,0.00%,0,2026-05-17
1150513,113,6863,永道-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6869,雲豹能源,0,0.00%,0,2026-05-17
1150513,113,6873,泓德能源,N/A,N/A,N/A,2026-05-17
1150513,113,6885,全福生技,0,0.00%,0,2026-05-17
1150513,113,6887,寶綠特-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6890,來億-KY,0,0.00%,0,2026-05-17
1150513,113,6901,鑽石投資,N/A,N/A,N/A,2026-05-17
1150513,113,6902,GOGOLOOK-創,N/A,N/A,N/A,2026-05-17
1150513,113,6906,現觀科,0,0.00%,0,2026-05-17
1150513,113,6909,創控,N/A,N/A,N/A,2026-05-17
1150513,113,6914,阜爾運通,0,0.00%,0,2026-05-17
1150513,113,6916,華凌,0,0.00%,0,2026-05-17
1150513,113,6919,康霈*,N/A,N/A,N/A,2026-05-17
1150513,113,6928,攸泰科技,0,0.00%,0,2026-05-17
1150513,113,6933,AMAX-KY,0,N/A,N/A,2026-05-17
1150513,113,6937,天虹,0,N/A,N/A,2026-05-17
1150513,113,6944,兆聯實業,0,0.00%,0,2026-05-17
1150513,113,6949,沛爾生醫-創,N/A,N/A,N/A,2026-05-17
1150513,113,6952,大武山,0,0.00%,0,2026-05-17
1150513,113,6955,邦睿生技-創,0,0.00%,0,2026-05-17
1150513,113,6957,裕慶-KY,0,0.00%,0,2026-05-17
1150513,113,6958,日盛台駿,0,0.00%,0,2026-05-17
1150513,113,6962,奕力-KY,0,0.00%,0,2026-05-17
1150513,113,6965,中傑-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6969,成信實業*-創,0,0.00%,0,2026-05-17
1150513,113,6994,富威電力,0,0.00%,0,2026-05-17
1150513,113,7631,聚賢研發,0,0.00%,0,2026-05-17
1150513,113,7722,LINEPAY,0,0.00%,0,2026-05-17
1150513,113,7732,金興精密,N/A,N/A,N/A,2026-05-17
1150513,113,7736,虎山,N/A,N/A,N/A,2026-05-17
1150513,113,7749,意騰-KY,0,0.00%,0,2026-05-17
1150513,113,7788,松川精密,N/A,N/A,N/A,2026-05-17
1150513,113,8011,台通,N/A,N/A,N/A,2026-05-17
1150513,113,8016,矽創,0,0.00%,0,2026-05-17
1150513,113,8028,昇陽半導體,0,0.00%,0,2026-05-17
1150513,113,8033,雷虎,0,0.00%,0,2026-05-17
1150513,113,8045,達運光電,N/A,N/A,N/A,2026-05-17
1150513,113,8046,南電,N/A,N/A,N/A,2026-05-17
1150513,113,8070,長華*,0,0.00%,0,2026-05-17
1150513,113,8104,錸寶,0,0.00%,0,2026-05-17
1150513,113,8105,凌巨,0,0.00%,0,2026-05-17
1150513,113,8110,華東,0,0.00%,0,2026-05-17
1150513,113,8112,至上,0,0.00%,0,2026-05-17
1150513,113,8114,振樺電,N/A,N/A,N/A,2026-05-17
1150513,113,8131,福懋科,0,0.00%,N/A,2026-05-17
1150513,113,8150,南茂,N/A,N/A,N/A,2026-05-17
1150513,113,8201,無敵,0,0.00%,0,2026-05-17
1150513,113,8210,勤誠,0,0.00%,0,2026-05-17
1150513,113,8213,志超,0,0.00%,0,2026-05-17
1150513,113,8215,明基材,N/A,N/A,N/A,2026-05-17
1150513,113,8222,寶一,0,0.00%,0,2026-05-17
1150513,113,8271,宇瞻,N/A,N/A,N/A,2026-05-17
1150513,113,8341,日友,N/A,N/A,N/A,2026-05-17
1150513,113,8367,建新國際,N/A,N/A,N/A,2026-05-17
1150513,113,8411,福貞-KY,0,0.00%,0,2026-05-17
1150513,113,8422,可寧衛,0,N/A,N/A,2026-05-17
1150513,113,8429,金麗-KY,0,0.00%,0,2026-05-17
1150513,113,8443,阿瘦,N/A,N/A,N/A,2026-05-17
1150513,113,8454,富邦媒,N/A,N/A,N/A,2026-05-17
1150513,113,8462,柏文,0,0.00%,N/A,2026-05-17
1150513,113,8463,潤泰材,0,0.00%,0,2026-05-17
1150513,113,8464,億豐,0,0.00%,0,2026-05-17
1150513,113,8476,台境*,0,0.00%,0,2026-05-17
1150513,113,8478,東哥遊艇,N/A,N/A,N/A,2026-05-17
1150513,113,8481,政伸,N/A,N/A,N/A,2026-05-17
1150513,113,8482,商億-KY,N/A,N/A,N/A,2026-05-17
1150513,113,8487,愛爾達-創,N/A,N/A,N/A,2026-05-17
1150513,113,8488,吉源-KY,N/A,N/A,N/A,2026-05-17
1150513,113,8499,鼎炫-KY,N/A,N/A,N/A,2026-05-17
1150513,113,8926,台汽電,N/A,N/A,N/A,2026-05-17
1150513,113,8940,新天地,0,0.00%,0,2026-05-17
1150513,113,8996,高力,0,0.00%,0,2026-05-17
1150513,113,9802,鈺齊-KY,N/A,N/A,N/A,2026-05-17
1150513,113,9902,台火,0,0.00%,0,2026-05-17
1150513,113,9905,大華,0,0.00%,0,2026-05-17
1150513,113,9906,欣巴巴,N/A,N/A,N/A,2026-05-17
1150513,113,9907,統一實,N/A,N/A,N/A,2026-05-17
1150513,113,9908,大台北,0,0.00%,0,2026-05-17
1150513,113,9910,豐泰,0,0.00%,0,2026-05-17
1150513,113,9911,櫻花,0,0.00%,0,2026-05-17
1150513,113,9912,偉聯,1,0.00%,0,2026-05-17
1150513,113,9914,美利達,1,0.00%,0,2026-05-17
1150513,113,9917,中保科,N/A,N/A,N/A,2026-05-17
1150513,113,9919,康那香,0,0.00%,0,2026-05-17
1150513,113,9921,巨大,0,0.00%,0,2026-05-17
1150513,113,9924,福興,N/A,N/A,N/A,2026-05-17
1150513,113,9925,新保,N/A,N/A,N/A,2026-05-17
1150513,113,9927,泰銘,N/A,N/A,N/A,2026-05-17
1150513,113,9929,秋雨,N/A,N/A,N/A,2026-05-17
1150513,113,9930,中聯資源,0,0.00%,0,2026-05-17
1150513,113,9933,中鼎,0,0.00%,0,2026-05-17
1150513,113,9935,慶豐富,0,0.00%,0,2026-05-17
1150513,113,9937,全國,N/A,N/A,N/A,2026-05-17
1150513,113,9938,百和,N/A,N/A,N/A,2026-05-17
1150513,113,9939,宏全,0,0.00%,0,2026-05-17
1150513,113,9940,信義,0,0.00%,0,2026-05-17
1150513,113,9941,裕融,0,0.00%,0,2026-05-17
1150513,113,9942,茂順,0,0.00%,0,2026-05-17
1150513,113,9943,好樂迪,0,0.00%,0,2026-05-17
1150513,113,9945,潤泰新,N/A,N/A,N/A,2026-05-17
1150513,113,9946,三發地產,N/A,N/A,N/A,2026-05-17
1150513,113,9958,世紀鋼,N/A,N/A,N/A,2026-05-17
1150513,113,1101,台泥,0,0.00%,0,2026-05-17
1150513,113,1102,亞泥,0,0.00%,0,2026-05-17
1150513,113,1103,嘉泥,0,0.00%,0,2026-05-17
1150513,113,1104,環泥,N/A,N/A,N/A,2026-05-17
1150513,113,1109,信大,0,0.00%,0,2026-05-17
1150513,113,1110,東泥,0,0.00%,0,2026-05-17
1150513,113,1201,味全,0,0.00%,0,2026-05-17
1150513,113,1203,味王,0,0.00%,0,2026-05-17
1150513,113,1210,大成,0,0.00%,0,2026-05-17
1150513,113,1213,大飲,N/A,N/A,N/A,2026-05-17
1150513,113,1215,卜蜂,N/A,N/A,N/A,2026-05-17
1150513,113,1216,統一,0,0.00%,0,2026-05-17
1150513,113,1218,泰山,0,0.00%,0,2026-05-17
1150513,113,1219,福壽,0,0.00%,0,2026-05-17
1150513,113,1220,台榮,0,0.00%,N/A,2026-05-17
1150513,113,1227,佳格,N/A,N/A,N/A,2026-05-17
1150513,113,1229,聯華,1,0.00%,0,2026-05-17
1150513,113,1231,聯華食,0,0.00%,N/A,2026-05-17
1150513,113,1233,天仁,0,0.00%,0,2026-05-17
1150513,113,1234,黑松,0,0.00%,0,2026-05-17
1150513,113,1236,宏亞,0,0.00%,0,2026-05-17
1150513,113,1303,南亞,N/A,N/A,N/A,2026-05-17
1150513,113,1304,台聚,0,0.00%,0,2026-05-17
1150513,113,1305,華夏,0,0.00%,0,2026-05-17
1150513,113,1307,三芳,0,0.00%,0,2026-05-17
1150513,113,1308,亞聚,0,0.00%,0,2026-05-17
1150513,113,1309,台達化,0,0.00%,0,2026-05-17
1150513,113,1310,台苯,0,0.00%,0,2026-05-17
1150513,113,1312,國喬,N/A,N/A,N/A,2026-05-17
1150513,113,1314,中石化,0,0.00%,0,2026-05-17
1150513,113,1315,達新,N/A,N/A,N/A,2026-05-17
1150513,113,1316,上曜,N/A,0.00%,N/A,2026-05-17
1150513,113,1319,東陽,N/A,N/A,N/A,2026-05-17
1150513,113,1321,大洋,N/A,N/A,N/A,2026-05-17
1150513,113,1325,恆大,0,0.00%,0,2026-05-17
1150513,113,1326,台化,N/A,N/A,N/A,2026-05-17
1150513,113,1338,廣華-KY,0,0.00%,0,2026-05-17
1150513,113,1339,昭輝,0,0.00%,0,2026-05-17
1150513,113,1340,勝悅-KY,0,0.00%,N/A,2026-05-17
1150513,113,1341,富林-KY,0,0.00%,0,2026-05-17
1150513,113,1342,八貫,0,N/A,N/A,2026-05-17
1150513,113,1409,新纖,0,0.00%,N/A,2026-05-17
1150513,113,1413,宏洲,0,N/A,0,2026-05-17
1150513,113,1414,東和,N/A,N/A,N/A,2026-05-17
1150513,113,1417,嘉裕,0,0.00%,0,2026-05-17
1150513,113,1418,東華,N/A,N/A,N/A,2026-05-17
1150513,113,1419,新紡,N/A,N/A,N/A,2026-05-17
1150513,113,1423,利華,N/A,N/A,N/A,2026-05-17
1150513,113,1432,大魯閣,N/A,N/A,N/A,2026-05-17
1150513,113,1434,福懋,0,0.00%,0,2026-05-17
1150513,113,1435,中福,0,0.00%,0,2026-05-17
1150513,113,1436,華友聯,N/A,N/A,N/A,2026-05-17
1150513,113,1439,雋揚,0,0.00%,0,2026-05-17
1150513,113,1440,南紡,N/A,N/A,N/A,2026-05-17
1150513,113,1441,大東,0,0.00%,0,2026-05-17
1150513,113,1442,名軒,N/A,N/A,N/A,2026-05-17
1150513,113,1443,立益物流,N/A,N/A,N/A,2026-05-17
1150513,113,1445,大宇,0,0.00%,0,2026-05-17
1150513,113,1449,佳和,N/A,N/A,N/A,2026-05-17
1150513,113,1451,年興,N/A,N/A,N/A,2026-05-17
1150513,113,1454,台富,0,0.00%,0,2026-05-17
1150513,113,1455,集盛,0,0.00%,0,2026-05-17
1150513,113,1456,怡華,0,0.00%,0,2026-05-17
1150513,113,1457,宜進,0,N/A,0,2026-05-17
1150513,113,1459,聯發,N/A,N/A,N/A,2026-05-17
1150513,113,1460,宏遠,0,0.00%,0,2026-05-17
1150513,113,1465,偉全,N/A,N/A,N/A,2026-05-17
1150513,113,1466,聚隆,0,0.00%,0,2026-05-17
1150513,113,1468,昶和,N/A,N/A,N/A,2026-05-17
1150513,113,1470,大統新創,0,0.00%,0,2026-05-17
