出表日期,公司代號,公司名稱,公司地址,股東常(臨時)會,開會日期,開會地點,是否改選董監,聯絡電話,股務單位,股務單位電話,是否採電子投票,date
1150514,8070,長華*,高雄市楠梓區東七街16號6樓,常會,1150528,高雄市仁武區仁發六路2號,否,07-3622663,永豐金證券股份有限公司,02-23816288,強制,2026-05-15
1150514,8072,陞泰,台北市南港區三重路19-11號E棟10樓,常會,1150617,台北市南港區三重路19-11號E棟四樓(南港軟體育成中心會議室),否,2655-3866,中國信託商業銀行,02-66365566,強制,2026-05-15
1150514,8081,致新,新竹市科學園區工業東三路2號,常會,1150611,新竹市科學園區工業東三路2號2樓(本公司員工餐廳),是,03-5788833,台新綜合證券股務代理部,02-25048125,強制,2026-05-15
1150514,8101,華冠,台北市內湖區瑞光路258巷2號7樓,常會,1150514,新北市板橋區縣民大道一段189號3樓會議室,是,02-26587718,福邦證券股務代理部,(02)2371-1658,強制,2026-05-15
1150514,8103,瀚荃,新北市淡水區中正東路一段3巷9號9樓,常會,1150617,新北市淡水區中正東路一段 3 巷 29 號 1 樓 (瀚荃集團智慧生活館),是,26201000,華南永昌綜合證券(股)公司,27186425,強制,2026-05-15
1150514,8104,錸寶,新竹縣湖口鄉新竹工業區光復北路12號,常會,1150625,新竹縣湖口鄉光復北路12號地下一樓(國際會議廳),否,03-5989999,台新證券股務代理部,02-25048125,強制,2026-05-15
1150514,8105,凌巨,苗栗縣頭份市蘆竹里4鄰工業路15號,常會,1150625,苗栗縣頭份市蘆竹里工業路十三號(本公司頭份廠),否,(037)611611,元大證券股份有限公司股務代理部,(02)2586-5859,--,2026-05-15
1150514,8110,華東,高雄市前鎮區北一路18號,常會,1150617,高雄市前鎮區北一路18號本公司5樓會議室。,否,07-8111330,華東科技股份有限公司股務辦事處,02-27905885,強制,2026-05-15
1150514,8112,至上,台北市內湖區港墘路189號7樓,常會,1150526,台北市內湖區瑞光路335號2樓(宏匯瑞光廣場),否,02-26578809,群益金鼎證券股份有限公司,02-2702-3999,強制,2026-05-15
1150514,8114,振樺電,新北市土城區大同街23號,常會,1150609,新北市土城區大同街23號8樓,否,02-2268-5577,元大證券股務代理部,02-2586-5859,強制,2026-05-15
1150514,8131,福懋科,雲林縣斗六市榴中里河南街329號,常會,1150625,台北市內湖區南京東路六段380號,否,05-5574888,福懋科技股份有限公司股務科,02-27189898,強制,2026-05-15
1150514,8150,南茂,新竹科學園區新竹縣研發一路一號,常會,1150526,新竹科學園區科技生活館(新竹科學園區工業東二路1號二樓愛因斯坦廳),否,03-5770055,凱基證券股份有限公司股務代理部,02-23892999,強制,2026-05-15
1150514,8162,微矽電子-創,新竹縣竹東鎮沿河街395號,常會,1150528,苗栗縣竹南鎮友義路230號(微矽電子股份有限公司會議室),是,037-587222,華南永昌綜合證券股份有限公司,02-27186425,強制,2026-05-15
1150514,8163,達方,桃園市龜山區山鶯路167-1號,常會,1150527,住都大飯店（桃園市桃園區桃鶯路398號）,否,03-2508800,台新證券股務代理部,(02)25048125,強制,2026-05-15
1150514,8201,無敵,台北市北投區北投路二段13號4樓之1,常會,1150522,台北市士林區中山北路四段16號(劍潭海外青年活動中心欣悅廳),是,02-77265111,台新證券(股)公司股務代理部,02-25048125,強制,2026-05-15
1150514,8210,勤誠,新北市新莊區中原路558號18樓,常會,1150529,新北市新莊區中原路558號R樓,是,(02)8226-5500,元大證券股份有限公司,(02)2586-5859,強制,2026-05-15
1150514,8213,志超,桃園市平鎮區工業二路１２號,常會,1150527,桃園市平鎮區工業十一路12號2樓 (利百代平鎮園區大會議室),否,03-4698860,凱基證券(股)公司股務代理部,02-23892999,強制,2026-05-15
1150514,8215,明基材,桃園市龜山區建國東路29號,常會,1150527,住都大飯店(桃園市桃園區桃鶯路398號),否,(03)3748800,台新證券股務代理部,(02)2504-8125,強制,2026-05-15
1150514,8222,寶一,台南市新營區新工路13巷1號,常會,1150624,台南市新營區新工路二十八號(經濟部新營產業園區服務中心會議室),是,06-6535001,台新證券股務代理部,02-25048125,強制,2026-05-15
1150514,8249,菱光,台北市內湖區南京東路六段501號9樓,常會,1150525,台北市內湖區行善路397號3樓(炎洲集團總部3樓國際會議中心),否,(02)89121289,元大證券(股)公司股務代理部,(02)2586-5859,強制,2026-05-15
1150514,8261,富鼎,新竹縣竹北市台元一街5號12樓之1及12樓之2,常會,1150527,新北市汐止區新台五路一段93號17樓之10 (汐止遠雄U-town先至4樓D棟後轉乘電梯至17樓),是,26971299,元大證券股份有限公司,25865859,強制,2026-05-15
1150514,8271,宇瞻,新北市土城區大安里忠承路32號1樓,常會,1150528,新北市土城區忠承路32號1樓(宇瞻科技股份有限公司),否,(02)22678000,凱基證券(股)公司股務代理部,(02)2389-2999,強制,2026-05-15
1150514,8341,日友,雲林縣元長鄉元東路1之20號,常會,1150528,雲林縣元長鄉元東路1-20號,是,05-7885788,福邦證券股份有限公司,(02)2371-1658,強制,2026-05-15
1150514,8367,建新國際,台中市梧棲區臺灣大道十段一號,常會,1150526,本公司總部大樓 (地址: 台中市梧棲區臺灣大道十段一號四樓),否,0426399666,凱基證券股份有限公司,02-23892999,強制,2026-05-15
1150514,8374,羅昇,新北市新莊區中原路558號12樓,常會,1150525,新北市三重區光復路一段67號（珍豪大飯店）,否,02-2995-8400,台新綜合證券(股)公司股務代理部,(02)2504-8125,強制,2026-05-15
1150514,8404,百和興業-KY,"P.O.BOX 32052, Grand Cayman KY1-1208, Cayman Islands.",常會,1150526,本公司台灣辦事處(彰化縣和美鎮和港路575號),否,04-7561340,中國信託商業銀行代理部,02-6636-5566,強制,2026-05-15
1150514,8411,福貞-KY,"The Grand Pavilion Commercial Centre, Oleander Way, 802 West",常會,1150617,台中市西區館前路57號B1樓(全國大飯店),否,0937-841198,永豐金證券股份有限公司,02-2381-6288,強制,2026-05-15
1150514,8422,可寧衛*,高雄市岡山區中山南路308號1樓,常會,1150527,高雄市岡山區岡山路434號2樓（高雄市岡山區農會）,否,07-6228422,台新綜合證券(股)公司股務代理部,02-25048125,強制,2026-05-15
1150514,8429,金麗-KY,高雄市三民區博愛一路189號11樓(台灣辦事處),常會,1150623,台北市大安區忠孝東路三段1號(集思北科大會議中心卡博廳203會議室),是,07-3223642,永豐金證券股務代理部,02-2381-6288,強制,2026-05-15
1150514,8438,昶昕,33759 桃園市大園區大工路19號,常會,1150527,大園產業園區服務中心會議室（桃園市大園區民生路 101 號）,是,033860601,中國信託商業銀行-代理部,0266365566,強制,2026-05-15
1150514,8442,威宏-KY,"P. O. Box 31119 Grand Pavilion, Hibiscus Way, 802 West Bay R",常會,1150612,台北市中山區遼寧街177號2樓(台北國賓大飯店),否,(02)2298-2927,永豐金證券股份有限公司,(02)2381-6288,強制,2026-05-15
1150514,8443,阿瘦,(104)台北市中山區松江路168號6樓,常會,1150617,沃田旅店(地址：台北市士林區中山北路七段127號505教室),否,(02)6618-9999,凱基證券股份有限公司股務代理部,(02)2389-2999,強制,2026-05-15
1150514,8454,富邦媒,台北市內湖區洲子街96號4樓,常會,1150527,台北市信義區菸廠路88號(臺北文創大樓)6樓多功能廳,是,(02)2162-6688,富邦綜合證券股份有限公司,(02)2361-1300,強制,2026-05-15
1150514,8462,柏文,高雄市左營區博愛四路238號8樓,常會,1150527,高雄市新興區七賢一路311號(高雄福華大飯店七樓鳳仙廳),是,07-3488000,永豐金證券股份有限公司,02-23816288,強制,2026-05-15
1150514,8463,潤泰材,台北市八德路2段308號10F,常會,1150515,台北市中山區八德路二段260號3樓(中影八德大樓),否,81619989,元大證券股份有限公司,25865859,強制,2026-05-15
1150514,8464,億豐,臺中市西屯區市政北七路98號26樓之1,常會,1150617,台中市西屯區台灣大道二段666號B2(長榮桂冠酒店桂冠廳),是,(04)3600-0999,富邦綜合證券(股)公司股務代理部,(02)2361-1300,強制,2026-05-15
1150514,8466,美吉吉-KY,"The Grand Pavilion Commercial Centre, Oleander Way, 802 West",常會,1150623,馥都飯店會議室(新北市板橋區縣民大道一段189號三樓),否,0222684666,中國信託商業銀行股份有限公司,0266365566,強制,2026-05-15
1150514,8467,波力-KY,"PO Box 309, Ugland House, Grand Cayman, KY1-1104, Cayman Isl",常會,1150520,台中市潭子區嘉仁里活動中心(台中市潭子區嘉仁里仁愛路2段44號),是,(04)2537-6022,永豐金證券股份有限公司,(02)2381-6288,強制,2026-05-15
1150514,8473,山林水,台北市吉林路99號3樓,常會,1150615,台北市中山區松江路162號地下一樓,否,02-2100-2195,兆豐證券股份有限公司股務代理部,02-3393-0898,強制,2026-05-15
1150514,8476,台境*,高雄市苓雅區中正二路175號30樓之1,常會,1150521,本公司台南會議室(台南市關廟區關新路二段567號),否,(07)222-9115,凱基證券股份有限公司,(02)2389-2999,強制,2026-05-15
1150514,8478,東哥遊艇,高雄市前鎮區金福路1號,常會,1150608,東哥企業股份有限公司1樓會議室(地址：高雄市前鎮區金福路1號),否,07-8314126,凱基證券股份有限公司,(02)2389-2999,強制,2026-05-15
1150514,8481,政伸,台中市西屯區工業區十二路六號,常會,1150612,台中市西屯區工業區十二路6號(本公司二樓會議室),否,04-23593687,第一金證券股份有限公司,02-25635711,強制,2026-05-15
1150514,8482,商億-KY,"P.O.Box 31119 Grand pavilion,Hibiscus Way,802 West Bay Road,",常會,1150612,福容大飯店-台北二館（新北市深坑區北深路三段236號）2樓玫瑰廳,否,02-77111060,凱基證券股務代理部,02-23892999,強制,2026-05-15
1150514,8487,愛爾達-創,台北市中正區中華路一段41號4樓,常會,1150521,台北市中正區徐州路2號(台大醫院國際會議中心203室),否,02-23411100,宏遠證券股份有限公司,02-23268818,強制,2026-05-15
1150514,8488,吉源-KY,"P. O. Box 31119 Grand Pavilion, Hibiscus Way, 802 West Bay R",常會,1150626,台南市東區裕學路90號(塔木德酒店台南館會議室),否,06-289-5658,中國信託商業銀行代理部,02-66365566,強制,2026-05-15
1150514,8499,鼎炫-KY,新北市五股區五權七路20號1樓,常會,1150623,新北市五股區五權路1號2樓,否,0222265102,中國信託商業銀行股務代理部,0266365566,強制,2026-05-15
1150514,8926,台汽電,北市內湖區瑞光路392號6樓,常會,1150529,台北市內湖區瑞光路392號1樓國際會議中心,是,8798-2000,凱基證券股份有限公司股務代理部,(02)2389-2999,強制,2026-05-15
1150514,8940,新天地,台中市東區旱溪東路1段456號,常會,1150522,台中市北屯區崇德五路345號,是,(04)22475222,富邦綜合證券股務代理部,(02)23611300,強制,2026-05-15
1150514,8996,高力,桃園市中壢區吉林北路5-2號,常會,1150529,桃園市中壢區吉林北路5-2號總公司營運總部五樓大會議室,是,03-4527005-9,兆豐證券股份有限公司,(02)3393-0898,強制,2026-05-15
1150514,9802,鈺齊-KY,臺灣雲林縣斗六市雲科路三段76號(訴訟及非訴訟代理人聯絡處),常會,1150526,雲林縣斗六市雲科路三段76號(鈺齊國際股份有限公司會議室),否,(886)55514619,中國信託商業銀行股份有限公司,(02)6636-5566,強制,2026-05-15
1150514,9902,台火,台北市中正區延平南路七十五號二、三樓,常會,1150623,台北市中正區徐州路2號2樓（臺大醫院國際會議中心202廳）,是,(02)2311-8531,永豐金證券(股)公司股務代理部,(02)2381-6288,強制,2026-05-15
1150514,9904,寶成,台中市西屯區台灣大道四段600號,常會,1150529,彰化縣福興鄉福工路二號福興工業區本公司三樓會議室,否,04-24615678,元大證券股份有限公司,02-25865859,強制,2026-05-15
1150514,9905,大華,台北市松江路293之805號,常會,1150616,新北市泰山區明志路三段533號(中國製罐大樓5樓),是,(02)25030340,群益金鼎證券股份有限公司,(02)27023999,強制,2026-05-15
1150514,9906,欣巴巴,高雄市前鎮區民權二路6號27樓,常會,1150630,高雄市前鎮區中山二路五號四樓(高雄商務會議中心六合廳),是,07-5378899,台新綜合證券股務代理部,(02)2504-8125,強制,2026-05-15
1150514,9907,統一實,台南市永康區蔦松里中正北路837號,常會,1150529,台南市永康區中正北路837號,否,06-2531131,統一綜合證券(股)公司股務代理部,02-27463797,強制,2026-05-15
1150514,9908,大台北,"台北市光復北路11巷35號1,2,4,5,13樓",常會,1150618,台北市松山區光復北路11巷33號8樓(北瓦八德大樓),否,2768-4999,新光證券(股)公司股務代理部,(02)23118787,強制,2026-05-15
1150514,9910,豐泰,雲林縣斗六市科工八路52號,常會,1150528,本公司 (雲林縣斗六市科工八路52號),否,05-5379100,群益金鼎證券股份有限公司,02-27023999,強制,2026-05-15
1150514,9911,櫻花,台中市大雅區雅潭路4段436號,常會,1150604,台中市大雅區雅潭路四段436號（本公司大雅廠）,否,(04)2566-6106,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-15
1150514,9912,偉聯,台北市南港區園區街3之1號五樓之1,常會,1150618,台北市南港區三重路19-11號E棟4樓(南港軟體育成中心),是,02-26558080,群益金鼎證券股份有限公司,02-27023999,強制,2026-05-15
1150514,9914,美利達,彰化縣大村鄉美港村美港路116號,常會,1150624,彰化縣大村鄉美港村美港路116號(本公司美利達大樓四樓R02會議室),否,(04)8526171,元大證券股份有限公司,(02) 25865859,強制,2026-05-15
1150514,9917,中保科,台北市南港區經貿二路135號13樓,常會,1150529,新北市淡水區淡金路5段151號(淡水訓練中心),是,25575050,元大證券股份有限公司股務代理部,(02)2586-5859,強制,2026-05-15
1150514,9918,欣天然,新北市中和區新民街29號8樓,常會,1150626,新北市永和區成功路一段80號B1(天悅婚宴會館),否,29217811,凱基證券股份有限公司股務代理部,23892999,強制,2026-05-15
1150514,9919,康那香,台南市佳里區民安里同安寮77-1號,常會,1150612,台南市將軍區將軍里三吉66之1號(本公司口寮廠),是,(02)2345-9909,凱基證券股份有限公司股務代理部,(02)2389-2999,強制,2026-05-15
1150514,9921,巨大,台中市西屯區東大路一段997&999號,常會,1150618,台中市西屯區東大路一段999號(巨大總部),否,(04)-24609099,福邦證券股份有限公司,(02)23711658,強制,2026-05-15
1150514,9924,福興,高雄市岡山區本洲里育才路88號,常會,1150522,高雄市岡山區本工路17號(本洲工業區服務中心二樓集會堂),是,07-6225151,群益金鼎證券股份有限公司,02-2702-3999,強制,2026-05-15
1150514,9925,新保,台北市內湖區行愛路128號,常會,1150529,台北市建國北路一段126號9樓會議室,否,02-77199888,新光證券股份有限公司股務代理部,02-2311-8787,強制,2026-05-15
1150514,9926,新海,新北市三重區力行路一段52號(通訊地址),常會,1150617,臺北市松山區光復北路11巷33號(大台北瓦斯八德大樓8樓),否,(02)2982-1131,新光證券股份有限公司股務代理部,(02)23118787,強制,2026-05-15
1150514,9927,泰銘,高雄市大寮區莒光三街六號,常會,1150617,高雄市大寮區莒光三街6號(本公司),是,(07)787-2278,台新證券股務代理部,(02)2504-8125,強制,2026-05-15
1150514,9928,中視,台北市南港區重陽路118號,常會,1150626,台北市南港區重陽路118號本公司第二大廈地下二樓A棚,否,(02)2783-8308,凱基證券股份有限公司,02- 2389-2999,強制,2026-05-15
1150514,9929,秋雨,台北市信義區市民大道六段288號9樓,常會,1150525,台北市南港區市民大道7段8號17樓(台北松山意舍酒店),是,(02)87681999,福邦證券股份有限公司,(02)2371-1658,強制,2026-05-15
1150514,9930,中聯資源,80661高雄市前鎮區成功二路88號22樓,常會,1150527,高雄市小港區沿海三路友成巷2號(本公司臨海廠會議室),否,(07)336-8377,凱基證券股份有限公司,(02)2389-2999,強制,2026-05-15
1150514,9931,欣高,高雄市苓雅區民權一路12號,常會,1150605,高雄市苓雅區民權一路12號(本公司六樓禮堂),是,075315701,群益金鼎證券股份有限公司,02-27023999,強制,2026-05-15
1150514,9933,中鼎,台北市中山北路六段89號,常會,1150525,台北市中&#12077;北路七段127號沃&#12133;旅店國際會議廳,是,(02)2833-9999,凱基證券股份有限公司,(02)2389-2999,強制,2026-05-15
1150514,9934,成霖,台中市潭子區建國路22號,常會,1150529,台中市潭子區建國路1號3樓(從業員工康樂室),否,04-25349676,永豐金證券股份有限公司,02-23816288,強制,2026-05-15
1150514,9935,慶豐富,彰化縣福興鄉沿海路四段三七三號,常會,1150522,彰化縣福興鄉沿海路四段373號(本公司會議室),否,04-7801967,元大證券股份有限公司,02-25865859,強制,2026-05-15
1150514,9937,全國,台北市羅斯福路六段140號4樓,常會,1150623,新北市新店區北新路三段223號2樓（台北矽谷國際會議中心2C會議廳）,否,(02)2935-6500,元大證券股份有限公司,(02)2586-5859,強制,2026-05-15
1150514,9938,百和,彰化縣和美鎮好修里和港路575號,常會,1150609,本公司所在地（彰化縣和美鎮和港路575號）,是,04-7565307,中國信託商業銀行代理部,02-66365566,強制,2026-05-15
1150514,9939,宏全,台中市西屯區工業區2路6號,常會,1150529,台中市西屯區工業區二路六號三樓(本公司國際會議廳),是,04-23590088,凱基證券股份有限公司,02-23892999,強制,2026-05-15
1150514,9940,信義,台北市信義區信義路五段一００號,常會,1150518,政大公企中心(台北市大安區金華街187號),是,27557666,群益金鼎證券(股)公司股務代理部,27023999,強制,2026-05-15
1150514,9941,裕融,台北市敦化南路二段二號十五樓,常會,1150528,新北市新店區中興路三段3號一樓圓頂劇場,否,2702-5055,裕融企業股份有限公司股務室,2515-6421,強制,2026-05-15
1150514,9942,茂順,南投市工業路336號,常會,1150521,南投縣南投市工業路336號(本公司三樓會議室),否,(049)2255-011,元大證券股份有限公司,(02)2586-5859,強制,2026-05-15
1150514,9943,好樂迪,台北市信義區忠孝東路5段293號4樓,常會,1150616,台北市林森北路312號2樓,否,(02)2769-5567,福邦證券股份有限公司,(02)2371-1658,強制,2026-05-15
1150514,9944,新麗,桃園市八德區聯華街41號,常會,1150612,桃園市蘆竹區南崁路一段108號(尊爵天際大飯店),是,(03)365-9903,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-15
1150514,9945,潤泰新,台北市八德路二段三０八號十一樓之一,常會,1150520,台北市中山區八德路二段２６０號３樓(中影八德大樓)。,是,81619888,本公司股務室,81617958,強制,2026-05-15
1150514,9946,三發地產,台北市松山區八德路3段30號12樓,常會,1150527,台北市信義區菸廠路 98 號16樓(誠品行旅),是,02-2570-9988,元大證券股份有限公司,02-2586-5859,強制,2026-05-15
1150514,9955,佳龍,桃園市觀音區大潭里一鄰環科路323號,常會,1150529,桃園市觀音區大潭里環科路323號,否,(03)473-6566,台新綜合證券(股)公司股務代理部,(02)2504-8125,強制,2026-05-15
1150514,9958,世紀鋼,桃園市觀音區中山路一段1119號,常會,1150525,桃園市觀音區中山路一段1119號(本公司4F會議室),否,03-4730201,群益金鼎證券股份有限公司,(02)2702-3999,強制,2026-05-15
1150516,1101,台泥,台北市中山北路2段113號,常會,1150522,臺北市中山區中山北路二段113號3樓(台泥大樓3樓士敏廳),否,(02)2531-7099,中國信託商業銀行代理部,66365566,強制,2026-05-17
1150516,1102,亞泥,台北市大安區敦化南路2段207號30、31樓,常會,1150528,台北市中正區杭州南路一段24號5F(集思交通部國際會議中心集會堂),是,02-2733-8000,亞東證券股份有限公司,02-7753-1699,強制,2026-05-17
1150516,1103,嘉泥,台北市中山北路二段96號,常會,1150522,新北市新莊區五工路66號7樓(新莊頤品大飯店-香蘊廳),否,(02)2551-5211,群益金鼎證券股份有限公司股代部,(02)2702-3999,強制,2026-05-17
1150516,1104,環泥,台北市南京東路二段125號10樓,常會,1150526,桃園市蘆竹區海湖里海山中街18號(環球水泥海湖石膏板廠),是,02-25077801,永豐金證券股份有限公司,02-23816288,強制,2026-05-17
1150516,1108,幸福,台北市松江路237號15樓,常會,1150629,台北市內湖區環山路一段56號(德明財經科技大學綜合大樓5樓國際會議廳),否,25092188,永豐金證券股務代理,2381-6288,--,2026-05-17
1150516,1109,信大,台北市寶慶路37號7樓,常會,1150616,台北市中正區衡陽路51號6樓之6（台北金融園區6樓願景廳）,否,(02)23816731,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-17
1150516,1110,東泥,高雄市前金區五福三路21號4樓之1,常會,1150618,高雄市前金區五福三路 21 號地下一樓,是,07-2711121,元大證券股份有限公司,02-25865859,強制,2026-05-17
1150516,1201,味全,台北市松江路125號,常會,1150623,台北市進出口商業同業公會1樓演講廳(台北市松江路350號),否,(02)25065020,元大證券股務代理部,(02)25865859,強制,2026-05-17
1150516,1203,味王,台北市中山北路二段79號5樓,常會,1150624,台北市中山北路二段39巷3號晶華酒店四樓,否,(02)25717271,群益金鼎證券股份有限公司,27023999,強制,2026-05-17
1150516,1210,大成,台南市永康區蔦松二街三號,常會,1150529,台南市永康區蔦松二街三號(總公司禮堂),否,06-2531111,中國信託商業銀行代理部,02-66365566,強制,2026-05-17
1150516,1213,大飲,桃園市平鎮區南勢里2鄰南東路410號,常會,1150609,新北市三重區新北大道一段9號7樓,否,(02)2982-0061,大西洋飲料股份有限公司,(02)2982-0061,強制,2026-05-17
1150516,1215,卜蜂,台北市松江路八十七號十七樓,常會,1150527,本公司南投廠會議室(地址：南投市南崗工業區工業東路17號),是,02-25077071,中國信託商業銀行代理部,02-66365566,強制,2026-05-17
1150516,1216,統一,71001台南市永康區中正路301號,常會,1150528,臺南市永康區鹽行里中正路301號(統一企業總公司教育訓練中心一樓),否,(06)253-2121,統一綜合證券(股)公司股務代理部,(02)2746-3797,強制,2026-05-17
1150516,1217,愛之味,嘉義縣民雄鄉工業二路11號,常會,1150626,耐斯王&#12070;&#12068;飯店五樓阿&#12197;&#12077;會議廳(嘉義市忠孝路600號5F),否,05-2211521-4,群益金鼎證券股份有限公司,02-27023999,強制,2026-05-17
1150516,1218,泰山,彰化縣田中鎮興工路6號,常會,1150529,台北市中正區忠孝西路一段50號11樓,否,04-8742211,元大證券股份有限公司,(02)25863117,強制,2026-05-17
1150516,1219,福壽,台中市沙鹿區沙田路45號,常會,1150521,台中市沙鹿區中山路658號 (台中市沙鹿區勞工服務中心),是,04-26362111,凱基證券股份有限公司,02-23892999,強制,2026-05-17
1150516,1220,台榮,台北市中山區南京東路二段206號6樓,常會,1150624,台北市大安區忠孝東路三段一號三樓(台北科技大學億光大樓),否,(02)2506-9521,中國信託商業銀行代理部,(02)66365566,強制,2026-05-17
1150516,1225,福懋油,台中市大肚區沙田路一段453號,常會,1150626,台中市大肚區沙田路一段453號(本公司辦公大樓會議室),是,25073121,群益金鼎證券股份有限公司,02-27023999,強制,2026-05-17
1150516,1225,福懋油,台中市大肚區沙田路一段453號,臨時會,1150416,IEAT 進出口商業公會大樓會議室 (臺北市中山區松江路350號),是,25073121,群益金鼎證券股份有限公司,02-27023999,強制,2026-05-17
1150516,1227,佳格,台北市內湖區瑞光路610號10樓,常會,1150617,桃園市大園區和平西路一段369號(本公司大園廠員工交誼廳),否,2709-2323,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-17
1150516,1229,聯華,臺北市南港區南港路一段209號10樓,常會,1150528,台北市南港區南港路一段209號1樓,否,(02)2786-1188,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-17
1150516,1231,聯華食,台北市迪化街一段148號,常會,1150624,桃園市龜山區復興一路二號(福容大飯店),否,(02)25534546,永豐金證券股份有限公司,(02)23816288,強制,2026-05-17
1150516,1232,大統益,台南市官田區二鎮里工業西路32號,常會,1150522,台南市官田區二鎮里工業西路32號本公司辦公大樓,否,06-698-4500,統一綜合證券股份有限公司,02-2746-3797,強制,2026-05-17
1150516,1233,天仁,台北市忠孝東路4段107號6樓,常會,1150609,苗栗縣竹南鎮中華路422號(天仁茶園銘峰館),否,02-27765580,元大證券股份有限公司,02-25865859,強制,2026-05-17
1150516,1234,黑松,台北市大安區信義路四段296號3樓,常會,1150609,桃園市中壢區中園路178號(本公司中壢廠),否,(02)2706-2191,宏遠證券股份有限公司股務代理部,(02)7719-8899,強制,2026-05-17
1150516,1235,興泰,高雄市仁武區高楠公路10號,常會,1150629,高雄市仁武區高楠公路10號,否,07-3425301-5,國票綜合證券股份有限公司,02-25288988,強制,2026-05-17
1150516,1235,興泰,高雄市仁武區高楠公路10號,臨時會,1150206,高雄市仁武區高楠公路10號,是,07-3425301-5,國票綜合證券股份有限公司,02-25288988,強制,2026-05-17
1150516,1236,宏亞,新北市新店區北新路一段86號20樓之6,常會,1150617,桃園市八德區建國路386號(本公司建國廠會議室),否,(02)29180786,福邦證券股份有限公司,(02)2383-6888,強制,2026-05-17
1150516,1256,鮮活果汁-KY,"Suite 102, Cannon Place, P.O. Box 712, North Sound Rd.",常會,1150527,耐斯王子大飯店(嘉義市東區忠孝路600號),是,512-57515501,兆豐證券股份有限公司股務代理部,02-3393-0898,強制,2026-05-17
1150516,1301,台塑,高雄市仁武區水管路100號,常會,1150528,台北市敦化北路100號茹曦酒店,否,(02)2712-2211,本公司股務組,(02)2718-9898,強制,2026-05-17
1150516,1303,南亞,台北市內湖區南京東路六段380號(A1)7樓,常會,1150529,台北市敦化北路100號茹曦酒店,是,(02)27122211,本公司股務組,(02)27189898,強制,2026-05-17
1150516,1304,台聚,台北市內湖區基湖路37號12樓,常會,1150529,高雄市苓雅區四維三路33號（寒軒國際大飯店）,是,02-87516888,本公司股務部,02-26503773,強制,2026-05-17
1150516,1305,華夏,台北市內湖區基湖路37號12樓,常會,1150526,苗栗縣竹南鎮公園路106號(馥藝金鬱金香酒店),否,(02)8751-6888,本公司股務部,(02)2650-3773,強制,2026-05-17
1150516,1307,三芳,高雄市三民區通化街120號,常會,1150609,高雄市寒軒國際大飯店(高雄市苓雅區四維三路33號),否,(07)3712111,中國信託代理部,(02)6636-5566,強制,2026-05-17
1150516,1308,亞聚,高雄市林園區工業一路3號,常會,1150528,高雄市苓雅區四維三路33號寒軒國際大飯店,否,(02)8751-6888,亞洲聚合股份有限公司股務部,(02)2650-3773,強制,2026-05-17
1150516,1309,台達化,台北市內湖區基湖路37號12樓,常會,1150528,高雄市苓雅區四維三路33號（寒軒國際大飯店）,否,(02)8751-6888,台達化學工業股份有限公司股務部,(02)2650-3773,強制,2026-05-17
1150516,1310,台苯,台北市中正區羅斯福路一段六號八樓之一,常會,1150525,財團法人張榮發基金會國際會議中心(台北市中正區中山南路11號8樓會議室),否,02-23966007,康和綜合證券股份有限公司,02-8787-1118,強制,2026-05-17
1150516,1312,國喬,臺北市敦化北路135號8樓,常會,1150529,高雄市新興區七賢一路311號，高雄福華大飯店7樓金龍廳,是,(02)2175-4567,凱基證券(股)公司代理部,(02)2389-2999,強制,2026-05-17
1150516,1313,聯成,台北市南港區南港路一段209號A棟9樓,常會,1150526,台北市南港區南港路1段209號1樓,否,(02)26517889,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-17
1150516,1314,中石化,高雄市大社區經建路1號,常會,1150522,苗栗縣頭份市自強路2段217號（本公司頭份廠）,否,07-3513521,本公司股務室,02-89782589,強制,2026-05-17
1150516,1315,達新,台中市西屯區工業區35路51號,常會,1150626,台中市西屯區工業三十五路五十一號,是,04-23595511,中國信託商業銀行(股)公司代理部,02-66365566,強制,2026-05-17
1150516,1316,上曜,台南市安平區永華路二段248號20樓之6,常會,1150624,本公司永華會議室(台南市安平區永華路二段250號4樓),否,(06)2988318,元大證券股份有限公司,(02)2586-5859,--,2026-05-17
1150516,1319,東陽,台南市安和路二段98號,常會,1150617,台糖長榮酒店三樓會議廳 (台南市東區中華東路3段336巷1號),是,06-3560511,中國信託商業銀行代理部,02-66365566,強制,2026-05-17
1150516,1321,大洋,"台北市莒光路310號5,6樓",常會,1150604,桃園市蘆竹區海湖里海湖東路375號本公司桃園廠員工活動中心,否,(02)23062131,凱基證券(股)公司股務代理部,(02)23148800,強制,2026-05-17
1150516,1323,永裕,台南市仁德區勝利路88號,常會,1150601,臺南市東區富農街一段188巷10弄7號(虎尾里活動中心),是,06-2793711,凱基證券股份有限公司,02-23892999,強制,2026-05-17
1150516,1324,地球,台北市中山區南京東路3段61號7樓,常會,1150611,桃園市楊梅區幼獅工業區幼一路8號,否,(02)2506-6666,永豐金證券股份有限公司,02-23816288,強制,2026-05-17
