出表日期,報告年度,公司代號,公司名稱,售出產品重量(公噸(t)),生產設施場所數量(座),依產品類別之產品產量,date
1150513,113,2401,凌陽,N/A,N/A,本公司產品的主要原料是晶圓，主要委託知名半導體大廠加工製造，再自行或委外測試、包裝及出貨，無產能限制。產量涉及營運機密，暫不提供。,2026-05-15
1150513,113,2402,毅嘉,N/A,N/A,機構整合元件：8303（仟套）,2026-05-15
1150513,113,2405,輔信,N/A,N/A,"迷你準系統：79,594 PCS
電腦其他周邊：175,386 PCS
氣墊床及醫療周邊設備：158,658 PCS",2026-05-15
1150513,113,2406,國碩,287.160,2,太陽能金屬焊帶：273.75噸；矽晶片：13.41噸,2026-05-15
1150513,113,2408,南亞科,N/A,N/A,"標準型產品962,014千顆、低功率產品92,466千顆",2026-05-15
1150513,113,2409,友達,N/A,N/A,"2024 年度面板產品出貨量共 156,342 千片，10”含以上 103,204千片，10”以下 53,138 千片。",2026-05-15
1150513,113,2412,中華電,N/A,N/A,"1. 國內固定通信-市內網路：客戶數為888.7萬戶
2. 國內固定通信-長途網路：通信量為1,007百萬分鐘
3. 國內固定通信-寬頻接取：客戶數為442.8萬戶
4. 國內固定通信-MOD：客戶數為204.8萬戶
5. 行動通信：客戶數為1,129.1萬戶
6. 網際網路：客戶數為374.1萬戶",2026-05-15
1150513,113,2414,精技,N/A,N/A,N/A,2026-05-15
1150513,113,2419,仲琦,N/A,1,約 300萬台,2026-05-15
1150513,113,2421,建準,11264.961,5,"AC 風扇：2,492,344 台
DC 風扇：118,099,572 台",2026-05-15
1150513,113,2423,固緯,N/A,N/A,N/A,2026-05-15
1150513,113,2424,隴華,N/A,N/A,N/A,2026-05-15
1150513,113,2426,鼎元,N/A,N/A,"化合物半導體元件產量 7,543,266 仟顆
Si 元件產量 16,169,009  仟顆及 124,946 片",2026-05-15
1150513,113,2428,興勤,N/A,N/A,N/A,2026-05-15
1150513,113,2429,銘旺科,N/A,N/A,N/A,2026-05-15
1150513,113,2431,聯昌,N/A,N/A,N/A,2026-05-15
1150513,113,2432,倚天酷碁-創,N/A,N/A,N/A,2026-05-15
1150513,113,2433,互盛電,N/A,N/A,N/A,2026-05-15
1150513,113,2434,統懋,N/A,N/A,N/A,2026-05-15
1150513,113,2436,偉詮電,N/A,N/A,N/A,2026-05-15
1150513,113,2438,翔耀,N/A,N/A,N/A,2026-05-15
1150513,113,2439,美律,N/A,6,"耳機：21,067
音響及揚聲器：211,929
其他：54,285",2026-05-15
1150513,113,2440,太空梭,N/A,N/A,N/A,2026-05-15
1150513,113,2441,超豐,N/A,N/A,"IC封裝 8,355,441仟顆
IC測試 4,966,192仟顆",2026-05-15
1150513,113,2449,京元電子,0.000,3,屬測試封裝廠，無自有產品,2026-05-15
1150513,113,2450,神腦,N/A,N/A,N/A,2026-05-15
1150513,113,2451,創見,N/A,N/A,N/A,2026-05-15
1150513,113,2453,凌群,N/A,N/A,N/A,2026-05-15
1150513,113,2454,聯發科,N/A,N/A,"多媒體晶片及手機晶片等產量：8,881,843仟顆。",2026-05-15
1150513,113,2455,全新,N/A,N/A,N/A,2026-05-15
1150513,113,2457,飛宏,N/A,6,"電源供應器產品銷售量	  46,213,468(個)
電動車能源產品銷售量  	     1,123,127(個)
          合　　　計                     47,336,595(個)",2026-05-15
1150513,113,2458,義隆,N/A,N/A,"388,335(千粒)",2026-05-15
1150513,113,2462,良得電,N/A,N/A,N/A,2026-05-15
1150513,113,2464,盟立,N/A,N/A,N/A,2026-05-15
1150513,113,2466,冠西電,N/A,2,"光耦系列總計重量：134.42公噸
繼電器系列總計重量：3.43公噸",2026-05-15
1150513,113,2468,華經,N/A,N/A,N/A,2026-05-15
1150513,113,2472,立隆電,N/A,N/A,N/A,2026-05-15
1150513,113,2474,可成,N/A,N/A,"13,741,676件",2026-05-15
1150513,113,2476,鉅祥,N/A,N/A,0,2026-05-15
1150513,113,2478,大毅,N/A,N/A,N/A,2026-05-15
1150513,113,2480,敦陽科,N/A,N/A,N/A,2026-05-15
1150513,113,2481,強茂,N/A,N/A,"分離器件：18,175KK",2026-05-15
1150513,113,2482,連宇,N/A,N/A,N/A,2026-05-15
1150513,113,2485,兆赫,N/A,N/A,"數位通訊產品及零組件：3,511 仟個",2026-05-15
1150513,113,2486,一詮,N/A,N/A,"導線架產量6,011,370 Kpcs
半導體產量51,819,214 Pcs",2026-05-15
1150513,113,2489,瑞軒,N/A,N/A,"2024年電視及顯示器總共出貨462萬台，滑鼠和網路攝影機出貨4,083萬台",2026-05-15
1150513,113,2491,吉祥全,N/A,N/A,N/A,2026-05-15
1150513,113,2492,華新科,N/A,N/A,"主要產品產量 (單位：百萬片)
電容：380,108、晶片電阻：534,748、射頻元件：3,184
、保護元件：20,950、介電瓷粉：2,567、其他：169",2026-05-15
1150513,113,2495,普安,157.000,2,"磁碟陣列控制產品: 38,663片(台)",2026-05-15
1150513,113,2497,怡利電,N/A,N/A,N/A,2026-05-15
1150513,113,2498,宏達電,N/A,1,虛擬實境及5G、智慧型手機和智能裝置(含配件): 246（千台）,2026-05-15
1150513,113,2501,國建,N/A,N/A,N/A,2026-05-15
1150513,113,2505,國揚,N/A,N/A,N/A,2026-05-15
1150513,113,2506,太設,N/A,N/A,N/A,2026-05-15
1150513,113,2511,太子,N/A,N/A,N/A,2026-05-15
1150513,113,2514,龍邦,N/A,N/A,N/A,2026-05-15
1150513,113,2524,京城,N/A,N/A,N/A,2026-05-15
1150513,113,2528,皇普,N/A,N/A,N/A,2026-05-15
1150513,113,2530,華建,N/A,N/A,N/A,2026-05-15
1150513,113,2534,宏盛,N/A,N/A,N/A,2026-05-15
1150513,113,2535,達欣工,N/A,26,"1.本公司為營造業，主要提供營建相關服務，生產相關資訊主要依投入金額(以完工比例認列營收表達)，難以依產品重量表示。
2.113年生產量值(合併報表)，工程(含勞務)13,976,365仟元，建設713,828仟元。",2026-05-15
1150513,113,2536,宏普,N/A,N/A,N/A,2026-05-15
1150513,113,2537,聯上發,N/A,N/A,N/A,2026-05-15
1150513,113,2543,皇昌,N/A,N/A,N/A,2026-05-15
1150513,113,2546,根基,N/A,N/A,N/A,2026-05-15
1150513,113,2548,華固,N/A,N/A,N/A,2026-05-15
1150513,113,2597,潤弘,N/A,N/A,N/A,2026-05-15
1150513,113,2601,益航,N/A,N/A,N/A,2026-05-15
1150513,113,2603,長榮,N/A,N/A,N/A,2026-05-15
1150513,113,2607,榮運,N/A,N/A,N/A,2026-05-15
1150513,113,2608,嘉里大榮,N/A,N/A,N/A,2026-05-15
1150513,113,2609,陽明,N/A,N/A,N/A,2026-05-15
1150513,113,2610,華航,N/A,N/A,N/A,2026-05-15
1150513,113,2612,中航,N/A,N/A,N/A,2026-05-15
1150513,113,2614,東森,N/A,N/A,N/A,2026-05-15
1150513,113,2616,山隆,N/A,N/A,N/A,2026-05-15
1150513,113,2617,台航,N/A,N/A,N/A,2026-05-15
1150513,113,2618,長榮航,N/A,N/A,N/A,2026-05-15
1150513,113,2630,亞航,N/A,N/A,N/A,2026-05-15
1150513,113,2634,漢翔,N/A,N/A,N/A,2026-05-15
1150513,113,2636,台驊控股,N/A,N/A,N/A,2026-05-15
1150513,113,2637,慧洋-KY,N/A,N/A,N/A,2026-05-15
1150513,113,2642,宅配通,N/A,N/A,N/A,2026-05-15
1150513,113,2646,星宇航空,N/A,N/A,N/A,2026-05-15
1150513,113,2701,萬企,N/A,N/A,N/A,2026-05-15
1150513,113,2702,華園,N/A,N/A,N/A,2026-05-15
1150513,113,2704,國賓,4.381,3,N/A,2026-05-15
1150513,113,2705,六福,N/A,N/A,N/A,2026-05-15
1150513,113,2706,第一店,0.000,0,NA,2026-05-15
1150513,113,2707,晶華,0.000,0,N/A,2026-05-15
1150513,113,2712,遠雄來,N/A,N/A,N/A,2026-05-15
1150513,113,2722,夏都,0.000,0,無,2026-05-15
1150513,113,2723,美食-KY,4395.000,7,N/A,2026-05-15
1150513,113,2727,王品,N/A,347,鼓勵揭露指標,2026-05-15
1150513,113,2739,寒舍,N/A,N/A,N/A,2026-05-15
1150513,113,2748,雲品,N/A,N/A,N/A,2026-05-15
1150513,113,2753,八方雲集,61172.833,6,NA,2026-05-15
1150513,113,2801,彰銀,N/A,N/A,N/A,2026-05-15
1150513,113,2816,旺旺保,N/A,N/A,N/A,2026-05-15
1150513,113,2836,高雄銀,N/A,N/A,N/A,2026-05-15
1150513,113,2838,聯邦銀,N/A,N/A,N/A,2026-05-15
1150513,113,2845,遠東銀,N/A,N/A,N/A,2026-05-15
1150513,113,2849,安泰銀,N/A,N/A,N/A,2026-05-15
1150513,113,2850,新產,N/A,N/A,N/A,2026-05-15
1150513,113,2851,中再保,N/A,N/A,N/A,2026-05-15
1150513,113,2867,三商壽,0.000,0,0,2026-05-15
1150513,113,2880,華南金,N/A,N/A,N/A,2026-05-15
1150513,113,2881,富邦金,N/A,N/A,N/A,2026-05-15
1150513,113,2882,國泰金,N/A,N/A,N/A,2026-05-15
1150513,113,2883,凱基金,N/A,N/A,N/A,2026-05-15
1150513,113,2884,玉山金,N/A,N/A,N/A,2026-05-15
1150513,113,2885,元大金,N/A,N/A,N/A,2026-05-15
1150513,113,2886,兆豐金,N/A,N/A,N/A,2026-05-15
1150513,113,2887,台新金,N/A,N/A,N/A,2026-05-15
1150513,113,2891,中信金,N/A,N/A,N/A,2026-05-15
1150513,113,2892,第一金,N/A,N/A,N/A,2026-05-15
1150513,113,2897,王道銀行,N/A,N/A,N/A,2026-05-15
1150513,113,2903,遠百,N/A,N/A,N/A,2026-05-15
1150513,113,2904,匯僑,N/A,N/A,N/A,2026-05-15
1150513,113,2905,三商,N/A,2,N/A,2026-05-15
1150513,113,2906,高林,N/A,N/A,N/A,2026-05-15
1150513,113,2911,麗嬰房,N/A,N/A,N/A,2026-05-15
1150513,113,2912,統一超,N/A,N/A,N/A,2026-05-15
1150513,113,2913,農林,N/A,4,N/A,2026-05-15
1150513,113,2915,潤泰全,N/A,N/A,N/A,2026-05-15
1150513,113,2939,永邑-KY,N/A,N/A,N/A,2026-05-15
1150513,113,3004,豐達科,N/A,N/A,N/A,2026-05-15
1150513,113,3005,神基,N/A,10,"電子件(台): 166,204; 汽車件(仟個): 171,559; 機構件(仟個): 335,627; 航太扣件(仟個): 174,921",2026-05-15
1150513,113,3006,晶豪科,N/A,0,"積體電路（IC）：1,399,696仟顆",2026-05-15
1150513,113,3010,華立,N/A,N/A,因產業特性，不適用。,2026-05-15
1150513,113,3011,今皓,N/A,2,尚未統計,2026-05-15
1150513,113,3013,晟銘電,N/A,N/A,規範供應商所提供物料，確認其中金(Au)、鉭(Ta)、鎢(W)、錫(Sn)此類金屬，不使用來自剛果民主 共和國衝突區域之衝突礦產，遵守美國 Dodd-Frank Act、GeSI &RBA 關於無衝突礦產(CFS)之計畫與規範,2026-05-15
1150513,113,3014,聯陽,75.224,13,"生產量值/主要商品IC產量為234,061仟顆",2026-05-15
1150513,113,3015,全漢,7785570.475,10,90624715.2,2026-05-15
1150513,113,3016,嘉晶,N/A,4,"磊晶晶片: 3,046,580 層",2026-05-15
1150513,113,3017,奇鋐,N/A,9,"229,335,701pcs",2026-05-15
1150513,113,3022,威強電,N/A,N/A,N/A,2026-05-15
1150513,113,3023,信邦,N/A,2,"連接線組：192,676千條
連接器：237,701千條
合計：430,378千條",2026-05-15
1150513,113,3024,憶聲,N/A,N/A,N/A,2026-05-15
1150513,113,3026,禾伸堂,N/A,5,N/A,2026-05-15
1150513,113,3027,盛達,N/A,N/A,N/A,2026-05-15
1150513,113,3028,增你強,N/A,N/A,本公司屬半導體通路商，無涉及實際生產，僅有倉儲據點及銷售據點，故無產量資料,2026-05-15
1150513,113,3030,德律,N/A,N/A,自動檢測設備2687台,2026-05-15
1150513,113,3033,威健,N/A,N/A,"威健實業無製造工廠，以進貨數量計算。
晶片組／特定應用標準元件：578,461,801 pcs
混合式及分散式元件：2,960,688,167 pcs",2026-05-15
1150513,113,3034,聯詠,N/A,N/A,"1,994,687仟顆",2026-05-15
1150513,113,3035,智原,40.049,15,"ASIC產品37,440 (仟顆) 
晶圓產品21,584 (片)
委託設計121 (個)",2026-05-15
1150513,113,3036,文曄,2725.740,0,"公司為電子零組件通路商，非製造業無產量。113年度前3大商品營收金額及占比為特定應用積體電路新台幣253,193,360仟元，占比26.4%，特定應用標準產品-無線連接新台幣184,227,281仟元，占比19.2%，特定應用標準產品-有線連接新台幣152,826,219 仟元，占比15.9%；其他新台幣369,185,037仟元，占比38.5%，合計新台幣959,431,897仟元。詳細資訊可至公司網站（https://www.wtmec.com/投資人關係）之公司年報第129頁參閱。",2026-05-15
1150513,113,3037,欣興,N/A,N/A,"26,771,069 平方英呎",2026-05-15
1150513,113,3040,遠見,N/A,N/A,N/A,2026-05-15
1150513,113,3042,晶技,159.585,4,請參閱台灣晶技2024年度永續報告書，所揭露之永續揭露主題與指標(Sustainability Disclosure Topics & Accounting Metrics)內容。,2026-05-15
1150513,113,3044,健鼎,N/A,N/A,"6 9 , 4 8 9仟平方英呎。",2026-05-15
1150513,113,3045,台灣大,N/A,N/A,"-無線用戶數 ：10,005,989
-有線用戶數：
 市內網路業務用戶：192,572
-寬頻用戶數：
 數據通訊業務：40,236
 寬頻上網業務：21,355
 Cable業務：316,491",2026-05-15
1150513,113,3046,建碁,1136.000,0,"1-1電腦系統及零組件產品
1-2生活型態用品及其他:0 (賣權利金)",2026-05-15
1150513,113,3047,訊舟,N/A,N/A,"2024年產品產量如下：
(1)	通信網路產品產量：3,508,929片
(2)	企業用及消費性通訊設備：內銷1,226,032片、外銷949,713片
",2026-05-15
1150513,113,3048,益登,N/A,N/A,N/A,2026-05-15
1150513,113,3049,精金,N/A,N/A,"2024年總產量為246,096片(G5.5大板)",2026-05-15
1150513,113,3051,力特,543.205,11,"1,879仟米平方",2026-05-15
1150513,113,3054,立萬利,N/A,0,N/A,2026-05-15
1150513,113,3056,富華新,N/A,N/A,N/A,2026-05-15
1150513,113,3058,立德,N/A,N/A,N/A,2026-05-15
1150513,113,3059,華晶科,N/A,N/A,數位影像相關應用產品：7187(仟台),2026-05-15
1150513,113,3060,銘異,N/A,N/A,N/A,2026-05-15
1150513,113,3062,建漢,N/A,N/A,"通訊產品1,145仟片",2026-05-15
1150513,113,3090,日電貿,N/A,N/A,N/A,2026-05-15
1150513,113,3094,聯傑,N/A,N/A,N/A,2026-05-15
1150513,113,3130,一零四,N/A,N/A,N/A,2026-05-15
1150513,113,3149,正達,N/A,2,"本公司之母公司共有2座製造廠；113年度主要產品生產概況：
智能汽車： 2D 產品 486,895 pcs、 3D 產品 6,240 pcs
智能建築：建築產品 1,542,962 才
註：智能建築產品多為客製化尺寸，故統計方式以面積單位『才』計算",2026-05-15
1150513,113,3150,鈺寶-創,N/A,N/A,N/A,2026-05-15
1150513,113,3164,景岳,N/A,N/A,N/A,2026-05-15
1150513,113,3189,景碩,N/A,N/A,詳細內容請參閱本公司永續報告書 3.1營運績效與挑戰,2026-05-15
1150513,113,3209,全科,N/A,N/A,N/A,2026-05-15
1150513,113,3229,晟鈦,N/A,N/A,N/A,2026-05-15
1150513,113,3231,緯創,N/A,N/A,"3C電子產品62,868千台/千片/千個;  其他產品 
3,394 千台/千片/千個",2026-05-15
1150513,113,3305,昇貿,821.760,1,銲錫棒:943.43(t);錫膏:140.56(t);銲錫絲:142.01(t);錫球:245.57(t),2026-05-15
1150513,113,3308,聯德,N/A,N/A,N/A,2026-05-15
1150513,113,3311,閎暉,N/A,N/A,N/A,2026-05-15
1150513,113,3338,泰碩,3520.067,3,"142,522,074",2026-05-15
1150513,113,3346,麗清,N/A,N/A,N/A,2026-05-15
1150513,113,3356,奇偶,N/A,N/A,N/A,2026-05-15
1150513,113,3380,明泰,N/A,N/A,無，本公司產品種類眾多，故無法列示產量。,2026-05-15
1150513,113,3406,玉晶光,N/A,N/A,N/A,2026-05-15
1150513,113,3413,京鼎,N/A,N/A,N/A,2026-05-15
1150513,113,3416,融程電,337.147,1,"強固型工業用行動電腦：241,907
強固型顯示器：142,302
其他：66,113",2026-05-15
1150513,113,3432,台端,N/A,N/A,N/A,2026-05-15
1150513,113,3437,榮創,N/A,2,"SMD LED-自製(2,723,891千個)
其他(599千個)",2026-05-15
1150513,113,3447,展達,N/A,2,"寬頻網路應用產品1,170台，
智慧家庭物聯網產品1,883台",2026-05-15
1150513,113,3450,聯鈞,N/A,N/A,N/A,2026-05-15
1150513,113,3481,群創,N/A,N/A,373707,2026-05-15
1150513,113,3501,維熹,N/A,N/A,N/A,2026-05-15
1150513,113,3504,揚明光,N/A,N/A,N/A,2026-05-15
1150513,113,3515,華擎,N/A,N/A,N/A,2026-05-15
1150513,113,3532,台勝科,N/A,N/A,"5,803千片",2026-05-15
1150513,113,3535,晶彩科,277.658,1,自動光學檢測機 70台,2026-05-15
1150513,113,3543,州巧,N/A,6,"顯示器沖壓零組件64,373仟PCS
家居金屬製品6,758仟PCS
醫療用品16仟台
",2026-05-15
1150513,113,3545,敦泰,N/A,N/A,NA,2026-05-15
1150513,113,3563,牧德,N/A,2,全年機台出貨總數：303台,2026-05-15
1150513,113,3576,聯合再生,N/A,N/A,"太陽能電池及模組產量: 150,400仟片",2026-05-15
1150513,113,3583,辛耘,596.970,1,"1,544,852單位(依年報)",2026-05-15
1150513,113,3588,通嘉,N/A,N/A,N/A,2026-05-15
1150513,113,3592,瑞鼎,N/A,N/A,"顯示器驅動IC 2024年度出貨量 618,897 千顆",2026-05-15
1150513,113,3596,智易,N/A,N/A,"1.智慧家庭產品：9,448 千台
2.寬頻固網產品：3,657 千台
3.行動通訊產品：2,993 千台",2026-05-15
1150513,113,3605,宏致,N/A,N/A,"連接器 42,509,825 千個
連接線組 95,664 千個
金屬沖壓件 205,154 千個
其他 169,330 千個",2026-05-15
1150513,113,3607,谷崧,N/A,N/A,N/A,2026-05-15
1150513,113,3645,達邁,3005.559,2,1772.366,2026-05-15
1150513,113,3652,精聯,N/A,1,N/A,2026-05-15
1150513,113,3661,世芯-KY,N/A,N/A,N/A,2026-05-15
1150513,113,3665,貿聯-KY,52364.340,35,"408,140,251(pcs)=工業用20,335,454(pcs)+電器用198,464,091(pcs)+車用104,128,852(pcs)+資訊科技與數據傳播21,513,167(pcs)+其他63,698,687(pcs)",2026-05-15
1150513,113,3673,TPK-KY,N/A,14,"依產品類別統計如下：
觸控模組 52268 仟片
其他 4389 仟片",2026-05-15
1150513,113,3679,新至陞,0.000,0,"模具產量：424仟件
塑膠零組件產量：337,953仟件",2026-05-15
1150513,113,3686,達能,N/A,N/A,N/A,2026-05-15
1150513,113,3694,海華,N/A,N/A,N/A,2026-05-15
1150513,113,3701,大眾控,N/A,3,N/A,2026-05-15
1150513,113,3702,大聯大,N/A,N/A,N/A,2026-05-15
1150513,113,3704,合勤控,N/A,N/A,"寬頻設備: 12,530千台
企業網通設備: 141千台
其他: 1,535千台",2026-05-15
1150513,113,3706,神達,N/A,5,"雲端與通訊產品: 56,343,871台",2026-05-15
1150513,113,3711,日月光投控,N/A,N/A,"1. 封裝服務：37,790,855 仟個
2. 電子產品構裝技術暨製造服務：922,541 仟個",2026-05-15
1150513,113,3712,永崴投控,N/A,N/A,"光學及光通訊原件24,565仟台、系統及週邊產品2,986仟台、能源及服務管理230,488仟台及其他232仟台。",2026-05-15
1150513,113,3714,富采,N/A,N/A,"晶粒 / 晶片	 :  1,880,261,773   (K EA) 
封裝及模組 : 4,263,165  (K PCS)",2026-05-15
1150513,113,3715,定穎投控,N/A,N/A,"印刷電路板產量為32,354仟平方英呎",2026-05-15
1150513,113,4106,雃博,249.740,1,"MOTOR→36,380
MASK→183,827
CPAP→17,022
SS→20,214",2026-05-15
1150513,113,4142,國光生,N/A,N/A,N/A,2026-05-15
1150513,113,4148,全宇生技-KY,N/A,N/A,N/A,2026-05-15
1150513,113,4155,訊映,N/A,N/A,N/A,2026-05-15
1150513,113,4164,承業醫,N/A,N/A,N/A,2026-05-15
1150513,113,4190,佐登-KY,N/A,N/A,N/A,2026-05-15
1150513,113,4306,炎洲,N/A,N/A,"113年度彰化廠產量
薄膜產出40080噸
膠帶產出 246469m2",2026-05-15
1150513,113,4414,如興,N/A,N/A,N/A,2026-05-15
1150513,113,4438,廣越,N/A,N/A,N/A,2026-05-15
1150513,113,4439,冠星-KY,N/A,N/A,N/A,2026-05-15
1150513,113,4440,宜新實業,16499.000,1,彈性包覆紗：5460公噸，加工絲9.442公噸,2026-05-15
1150513,113,4526,東台,N/A,N/A,N/A,2026-05-15
1150513,113,4540,全球傳動,N/A,1,"滾珠螺桿
1,771,617 PCS
線性滑軌
3,108,047 PCS
滾珠花鍵
108,346 PCS",2026-05-15
1150513,113,4545,銘鈺,N/A,N/A,N/A,2026-05-15
1150513,113,4551,智伸科,N/A,N/A,N/A,2026-05-15
1150513,113,4555,氣立,N/A,1,"執行元件(1,247)仟個
控制元件(320)仟個
輔助元件(1,276)仟個
氣源處理元件(160)仟個",2026-05-15
1150513,113,4557,永新-KY,N/A,N/A,N/A,2026-05-15
1150513,113,4560,強信-KY,N/A,N/A,N/A,2026-05-15
1150513,113,4562,穎漢,N/A,N/A,N/A,2026-05-15
1150513,113,4564,元翎,N/A,N/A,N/A,2026-05-15
1150513,113,4566,時碩工業,865060.470,4,"汽車制動：46,443,219 件
汽車安全：122,522,124 件
工業應用：8,403,620 件
新能源：29,511,511 件
航太應用：368,191 件
醫療：153,723 件
零件生產數量加總：207,402,388 件",2026-05-15
1150513,113,4569,六方科-KY,N/A,N/A,N/A,2026-05-15
1150513,113,4571,鈞興-KY,N/A,2,N/A,2026-05-15
1150513,113,4720,德淵,N/A,N/A,"熱熔膠32,084公噸，其他膠824公噸",2026-05-15
1150513,113,4722,國精化,N/A,1,"不飽和聚脂樹脂12,217公噸、塗料(壓克力)樹脂3,618公噸、光固化樹脂20,537公噸、電子化學材料887公噸、其他5,796公噸",2026-05-15
1150513,113,4736,泰博,N/A,N/A,N/A,2026-05-15
1150513,113,4739,康普,N/A,N/A,"氧化觸媒：8,180 公噸
動力電池材料：23,097 公噸
特用化學材料：82,728 公噸
化學肥料：35,063  公噸",2026-05-15
1150513,113,4746,台耀,N/A,N/A,N/A,2026-05-15
