出表日期,公司代號,公司名稱,股東常(臨時)會日期-常或臨時,股東常(臨時)會日期-日期,是否選任董監事,董監事選任方式,是否採候選人提名制選任董監事,採候選人提名制選任董監事相關公告-提名受理期間,提名受理處所,候選人類別,候選人姓名,是否當選,date
1150516,3356,奇偶,常會,1150529,是,累積投票制,是,1150324~1150402,奇偶科技股份有限公司(台北市內湖區內湖路一段246號9樓),獨立董事,陳尤彬,,2026-05-17
1150516,3356,奇偶,常會,1150529,是,累積投票制,是,1150324~1150402,奇偶科技股份有限公司(台北市內湖區內湖路一段246號9樓),獨立董事,紀怡嫻,,2026-05-17
1150516,3356,奇偶,常會,1150529,是,累積投票制,是,1150324~1150402,奇偶科技股份有限公司(台北市內湖區內湖路一段246號9樓),獨立董事,陳慶逸,,2026-05-17
1150516,3376,新日興,常會,1150609,否,累積投票制,,,,,,,2026-05-17
1150516,3380,明泰,常會,1150526,是,累積投票制,是,1150306~1150316,"明泰科技股份有限公司-股務單位(地址:新竹科學園區力行七路八號, 電話03-5636666)",董事,陳其宏,,2026-05-17
1150516,3380,明泰,常會,1150526,是,累積投票制,是,1150306~1150316,"明泰科技股份有限公司-股務單位(地址:新竹科學園區力行七路八號, 電話03-5636666)",董事,黃文芳,,2026-05-17
1150516,3380,明泰,常會,1150526,是,累積投票制,是,1150306~1150316,"明泰科技股份有限公司-股務單位(地址:新竹科學園區力行七路八號, 電話03-5636666)",董事,黃漢州,,2026-05-17
1150516,3380,明泰,常會,1150526,是,累積投票制,是,1150306~1150316,"明泰科技股份有限公司-股務單位(地址:新竹科學園區力行七路八號, 電話03-5636666)",董事,洪秋金,,2026-05-17
1150516,3380,明泰,常會,1150526,是,累積投票制,是,1150306~1150316,"明泰科技股份有限公司-股務單位(地址:新竹科學園區力行七路八號, 電話03-5636666)",獨立董事,謝明得,,2026-05-17
1150516,3380,明泰,常會,1150526,是,累積投票制,是,1150306~1150316,"明泰科技股份有限公司-股務單位(地址:新竹科學園區力行七路八號, 電話03-5636666)",獨立董事,陳忠瑞,,2026-05-17
1150516,3380,明泰,常會,1150526,是,累積投票制,是,1150306~1150316,"明泰科技股份有限公司-股務單位(地址:新竹科學園區力行七路八號, 電話03-5636666)",獨立董事,李書行,,2026-05-17
1150516,3380,明泰,常會,1150526,是,累積投票制,是,1150306~1150316,"明泰科技股份有限公司-股務單位(地址:新竹科學園區力行七路八號, 電話03-5636666)",獨立董事,江誠榮,,2026-05-17
1150516,3406,玉晶光,常會,1150529,否,累積投票制,,,,,,,2026-05-17
1150516,3413,京鼎,常會,1150527,是,累積投票制,是,1150313~1150323,京鼎精密科技股份有限公司財務部﹝地址：新竹科學園區苗栗縣竹南鎮科中路16號﹞,董事,陳偉銘,,2026-05-17
1150516,3413,京鼎,常會,1150527,是,累積投票制,是,1150313~1150323,京鼎精密科技股份有限公司財務部﹝地址：新竹科學園區苗栗縣竹南鎮科中路16號﹞,董事,邱耀銓,,2026-05-17
1150516,3413,京鼎,常會,1150527,是,累積投票制,是,1150313~1150323,京鼎精密科技股份有限公司財務部﹝地址：新竹科學園區苗栗縣竹南鎮科中路16號﹞,董事,黃榮慶,,2026-05-17
1150516,3413,京鼎,常會,1150527,是,累積投票制,是,1150313~1150323,京鼎精密科技股份有限公司財務部﹝地址：新竹科學園區苗栗縣竹南鎮科中路16號﹞,獨立董事,李康智,,2026-05-17
1150516,3413,京鼎,常會,1150527,是,累積投票制,是,1150313~1150323,京鼎精密科技股份有限公司財務部﹝地址：新竹科學園區苗栗縣竹南鎮科中路16號﹞,獨立董事,吳淑慧,,2026-05-17
1150516,3413,京鼎,常會,1150527,是,累積投票制,是,1150313~1150323,京鼎精密科技股份有限公司財務部﹝地址：新竹科學園區苗栗縣竹南鎮科中路16號﹞,獨立董事,黃雅惠,,2026-05-17
1150516,3413,京鼎,常會,1150527,是,累積投票制,是,1150313~1150323,京鼎精密科技股份有限公司財務部﹝地址：新竹科學園區苗栗縣竹南鎮科中路16號﹞,獨立董事,陳泰明,,2026-05-17
1150516,3416,融程電,常會,1150520,否,累積投票制,,,,,,,2026-05-17
1150516,3419,譁裕,常會,1150624,是,累積投票制,是,1150417~1150427,譁裕實業股份有限公司財務部﹝地址：300043新竹市公道五路二段326號，電話03-5714225﹞,董事,孫承本,,2026-05-17
1150516,3419,譁裕,常會,1150624,是,累積投票制,是,1150417~1150427,譁裕實業股份有限公司財務部﹝地址：300043新竹市公道五路二段326號，電話03-5714225﹞,董事,黃坤章,,2026-05-17
1150516,3419,譁裕,常會,1150624,是,累積投票制,是,1150417~1150427,譁裕實業股份有限公司財務部﹝地址：300043新竹市公道五路二段326號，電話03-5714225﹞,董事,莊明原,,2026-05-17
1150516,3419,譁裕,常會,1150624,是,累積投票制,是,1150417~1150427,譁裕實業股份有限公司財務部﹝地址：300043新竹市公道五路二段326號，電話03-5714225﹞,董事,呂德茂,,2026-05-17
1150516,3419,譁裕,常會,1150624,是,累積投票制,是,1150417~1150427,譁裕實業股份有限公司財務部﹝地址：300043新竹市公道五路二段326號，電話03-5714225﹞,董事,恆生投資股份有限公司,,2026-05-17
1150516,3419,譁裕,常會,1150624,是,累積投票制,是,1150417~1150427,譁裕實業股份有限公司財務部﹝地址：300043新竹市公道五路二段326號，電話03-5714225﹞,董事,昌遠投資股份有限公司,,2026-05-17
1150516,3419,譁裕,常會,1150624,是,累積投票制,是,1150417~1150427,譁裕實業股份有限公司財務部﹝地址：300043新竹市公道五路二段326號，電話03-5714225﹞,董事,鄒宓富,,2026-05-17
1150516,3419,譁裕,常會,1150624,是,累積投票制,是,1150417~1150427,譁裕實業股份有限公司財務部﹝地址：300043新竹市公道五路二段326號，電話03-5714225﹞,董事,林承煒,,2026-05-17
1150516,3419,譁裕,常會,1150624,是,累積投票制,是,1150417~1150427,譁裕實業股份有限公司財務部﹝地址：300043新竹市公道五路二段326號，電話03-5714225﹞,獨立董事,呂文嘉,,2026-05-17
1150516,3419,譁裕,常會,1150624,是,累積投票制,是,1150417~1150427,譁裕實業股份有限公司財務部﹝地址：300043新竹市公道五路二段326號，電話03-5714225﹞,獨立董事,黃義宏,,2026-05-17
1150516,3419,譁裕,常會,1150624,是,累積投票制,是,1150417~1150427,譁裕實業股份有限公司財務部﹝地址：300043新竹市公道五路二段326號，電話03-5714225﹞,獨立董事,劉恒逸,,2026-05-17
1150516,3432,台端,常會,1150623,是,累積投票制,是,1150424~1150504,台端興業股份有限公司（地址：新北市中和區中正路880號13樓),獨立董事,程光儀,,2026-05-17
1150516,3432,台端,常會,1150623,是,累積投票制,是,1150424~1150504,台端興業股份有限公司（地址：新北市中和區中正路880號13樓),獨立董事,許詩詮,,2026-05-17
1150516,3437,榮創,常會,1150625,否,累積投票制,,,,,,,2026-05-17
1150516,3443,創意,常會,1150521,是,累積投票制,是,1150306~1150316,創意電子股份有限公司財務處（地址：新竹科學園區力行六路十號）,董事,黃仁昭,,2026-05-17
1150516,3443,創意,常會,1150521,是,累積投票制,是,1150306~1150316,創意電子股份有限公司財務處（地址：新竹科學園區力行六路十號）,董事,魯立忠,,2026-05-17
1150516,3443,創意,常會,1150521,是,累積投票制,是,1150306~1150316,創意電子股份有限公司財務處（地址：新竹科學園區力行六路十號）,董事,張麗絲,,2026-05-17
1150516,3443,創意,常會,1150521,是,累積投票制,是,1150306~1150316,創意電子股份有限公司財務處（地址：新竹科學園區力行六路十號）,董事,戴尚義,,2026-05-17
1150516,3443,創意,常會,1150521,是,累積投票制,是,1150306~1150316,創意電子股份有限公司財務處（地址：新竹科學園區力行六路十號）,獨立董事,金聯舫,,2026-05-17
1150516,3443,創意,常會,1150521,是,累積投票制,是,1150306~1150316,創意電子股份有限公司財務處（地址：新竹科學園區力行六路十號）,獨立董事,丁予康,,2026-05-17
1150516,3443,創意,常會,1150521,是,累積投票制,是,1150306~1150316,創意電子股份有限公司財務處（地址：新竹科學園區力行六路十號）,獨立董事,黃翠慧,,2026-05-17
1150516,3443,創意,常會,1150521,是,累積投票制,是,1150306~1150316,創意電子股份有限公司財務處（地址：新竹科學園區力行六路十號）,獨立董事,陳厚銘,,2026-05-17
1150516,3443,創意,常會,1150521,是,累積投票制,是,1150306~1150316,創意電子股份有限公司財務處（地址：新竹科學園區力行六路十號）,獨立董事,陳肇鴻,,2026-05-17
1150516,3447,展達,常會,1150521,否,累積投票制,,,,,,,2026-05-17
1150516,3450,聯鈞,常會,1150529,否,累積投票制,,,,,,,2026-05-17
1150516,3481,群創,常會,1150527,否,累積投票制,,,,,,,2026-05-17
1150516,3494,誠研,常會,1150625,否,累積投票制,,,,,,,2026-05-17
1150516,3501,維熹,常會,1150623,是,累積投票制,是,1150316~1150326,維熹科技股份有限公司（地址：台&#63843;市內湖區新湖三&#63799;196號、電話：02-2791-1119,董事,吳瑞雄,,2026-05-17
1150516,3501,維熹,常會,1150623,是,累積投票制,是,1150316~1150326,維熹科技股份有限公司（地址：台&#63843;市內湖區新湖三&#63799;196號、電話：02-2791-1119,董事,林坤煌,,2026-05-17
1150516,3501,維熹,常會,1150623,是,累積投票制,是,1150316~1150326,維熹科技股份有限公司（地址：台&#63843;市內湖區新湖三&#63799;196號、電話：02-2791-1119,董事,劉素芳,,2026-05-17
1150516,3501,維熹,常會,1150623,是,累積投票制,是,1150316~1150326,維熹科技股份有限公司（地址：台&#63843;市內湖區新湖三&#63799;196號、電話：02-2791-1119,董事,羅奇瑋,,2026-05-17
1150516,3501,維熹,常會,1150623,是,累積投票制,是,1150316~1150326,維熹科技股份有限公司（地址：台&#63843;市內湖區新湖三&#63799;196號、電話：02-2791-1119,董事,郭守富,,2026-05-17
1150516,3501,維熹,常會,1150623,是,累積投票制,是,1150316~1150326,維熹科技股份有限公司（地址：台&#63843;市內湖區新湖三&#63799;196號、電話：02-2791-1119,獨立董事,廖福隆,,2026-05-17
1150516,3501,維熹,常會,1150623,是,累積投票制,是,1150316~1150326,維熹科技股份有限公司（地址：台&#63843;市內湖區新湖三&#63799;196號、電話：02-2791-1119,獨立董事,曾振賢,,2026-05-17
1150516,3501,維熹,常會,1150623,是,累積投票制,是,1150316~1150326,維熹科技股份有限公司（地址：台&#63843;市內湖區新湖三&#63799;196號、電話：02-2791-1119,獨立董事,李效文,,2026-05-17
1150516,3501,維熹,常會,1150623,是,累積投票制,是,1150316~1150326,維熹科技股份有限公司（地址：台&#63843;市內湖區新湖三&#63799;196號、電話：02-2791-1119,獨立董事,周隆川,,2026-05-17
1150516,3504,揚明光,常會,1150609,否,累積投票制,,,,,,,2026-05-17
1150516,3515,華擎,常會,1150527,否,累積投票制,,,,,,,2026-05-17
1150516,3518,柏騰,常會,1150609,否,累積投票制,,,,,,,2026-05-17
1150516,3528,安馳,常會,1150527,否,累積投票制,,,,,,,2026-05-17
1150516,3530,晶相光,常會,1150525,是,累積投票制,是,1150320~1150330,晶相光電股份有限公司(地址:新竹市科學園區力行一路10-2號4樓),董事,何新平,,2026-05-17
1150516,3530,晶相光,常會,1150525,是,累積投票制,是,1150320~1150330,晶相光電股份有限公司(地址:新竹市科學園區力行一路10-2號4樓),董事,羅森洲,,2026-05-17
1150516,3530,晶相光,常會,1150525,是,累積投票制,是,1150320~1150330,晶相光電股份有限公司(地址:新竹市科學園區力行一路10-2號4樓),獨立董事,王耀東,,2026-05-17
1150516,3530,晶相光,常會,1150525,是,累積投票制,是,1150320~1150330,晶相光電股份有限公司(地址:新竹市科學園區力行一路10-2號4樓),獨立董事,鄭雅慧,,2026-05-17
1150516,3530,晶相光,常會,1150525,是,累積投票制,是,1150320~1150330,晶相光電股份有限公司(地址:新竹市科學園區力行一路10-2號4樓),獨立董事,曾繁榮,,2026-05-17
1150516,3532,台勝科,常會,1150611,否,累積投票制,,,,,,,2026-05-17
1150516,3533,嘉澤,常會,1150612,否,累積投票制,,,,,,,2026-05-17
1150516,3535,晶彩科,常會,1150529,否,累積投票制,,,,,,,2026-05-17
1150516,3543,州巧,常會,1150521,否,累積投票制,,,,,,,2026-05-17
1150516,3545,敦泰,常會,1150526,是,累積投票制,是,1150301~1150310,敦泰電子股份有限公司股務部 (地址：新竹縣竹北市環科一路23號11樓之1),董事,胡正大,,2026-05-17
1150516,3545,敦泰,常會,1150526,是,累積投票制,是,1150301~1150310,敦泰電子股份有限公司股務部 (地址：新竹縣竹北市環科一路23號11樓之1),董事,謝漢萍,,2026-05-17
1150516,3545,敦泰,常會,1150526,是,累積投票制,是,1150301~1150310,敦泰電子股份有限公司股務部 (地址：新竹縣竹北市環科一路23號11樓之1),董事,張維杰,,2026-05-17
1150516,3545,敦泰,常會,1150526,是,累積投票制,是,1150301~1150310,敦泰電子股份有限公司股務部 (地址：新竹縣竹北市環科一路23號11樓之1),董事,宏碁股份有限公司,,2026-05-17
1150516,3545,敦泰,常會,1150526,是,累積投票制,是,1150301~1150310,敦泰電子股份有限公司股務部 (地址：新竹縣竹北市環科一路23號11樓之1),獨立董事,林嬋娟,,2026-05-17
1150516,3545,敦泰,常會,1150526,是,累積投票制,是,1150301~1150310,敦泰電子股份有限公司股務部 (地址：新竹縣竹北市環科一路23號11樓之1),獨立董事,段行建,,2026-05-17
1150516,3545,敦泰,常會,1150526,是,累積投票制,是,1150301~1150310,敦泰電子股份有限公司股務部 (地址：新竹縣竹北市環科一路23號11樓之1),獨立董事,賴俊豪,,2026-05-17
1150516,3545,敦泰,常會,1150526,是,累積投票制,是,1150301~1150310,敦泰電子股份有限公司股務部 (地址：新竹縣竹北市環科一路23號11樓之1),獨立董事,杜隆欽,,2026-05-17
1150516,3550,聯穎,常會,1150616,是,累積投票制,是,1150330~1150409,聯穎科技股份有限公司財務處﹝地址：新北市中和區建八路16號4樓﹞,董事,何鈞銜,,2026-05-17
1150516,3550,聯穎,常會,1150616,是,累積投票制,是,1150330~1150409,聯穎科技股份有限公司財務處﹝地址：新北市中和區建八路16號4樓﹞,董事,鄭金鴻,,2026-05-17
1150516,3550,聯穎,常會,1150616,是,累積投票制,是,1150330~1150409,聯穎科技股份有限公司財務處﹝地址：新北市中和區建八路16號4樓﹞,董事,黃正聰,,2026-05-17
1150516,3550,聯穎,常會,1150616,是,累積投票制,是,1150330~1150409,聯穎科技股份有限公司財務處﹝地址：新北市中和區建八路16號4樓﹞,董事,王世宗,,2026-05-17
1150516,3550,聯穎,常會,1150616,是,累積投票制,是,1150330~1150409,聯穎科技股份有限公司財務處﹝地址：新北市中和區建八路16號4樓﹞,獨立董事,徐永珍,,2026-05-17
1150516,3550,聯穎,常會,1150616,是,累積投票制,是,1150330~1150409,聯穎科技股份有限公司財務處﹝地址：新北市中和區建八路16號4樓﹞,獨立董事,巫麗卿,,2026-05-17
1150516,3550,聯穎,常會,1150616,是,累積投票制,是,1150330~1150409,聯穎科技股份有限公司財務處﹝地址：新北市中和區建八路16號4樓﹞,獨立董事,黃詩易,,2026-05-17
1150516,3557,嘉威,常會,1150519,否,累積投票制,,,,,,,2026-05-17
1150516,3563,牧德,常會,1150525,否,累積投票制,,,,,,,2026-05-17
1150516,3576,聯合再生,常會,1150528,否,累積投票制,,,,,,,2026-05-17
1150516,3583,辛耘,常會,1150605,否,累積投票制,,,,,,,2026-05-17
1150516,3588,通嘉,常會,1150528,否,累積投票制,,,,,,,2026-05-17
1150516,3591,艾笛森,常會,1150528,否,累積投票制,,,,,,,2026-05-17
1150516,3592,瑞鼎,常會,1150527,是,累積投票制,是,1150320~1150330,瑞鼎科技股份有限公司財務部(地址：300新竹市科學園區力行路23號2樓),董事,黃裕國,,2026-05-17
1150516,3592,瑞鼎,常會,1150527,是,累積投票制,是,1150320~1150330,瑞鼎科技股份有限公司財務部(地址：300新竹市科學園區力行路23號2樓),董事,溫志堅,,2026-05-17
1150516,3592,瑞鼎,常會,1150527,是,累積投票制,是,1150320~1150330,瑞鼎科技股份有限公司財務部(地址：300新竹市科學園區力行路23號2樓),董事,古秀華,,2026-05-17
1150516,3592,瑞鼎,常會,1150527,是,累積投票制,是,1150320~1150330,瑞鼎科技股份有限公司財務部(地址：300新竹市科學園區力行路23號2樓),董事,吳仰恩,,2026-05-17
1150516,3592,瑞鼎,常會,1150527,是,累積投票制,是,1150320~1150330,瑞鼎科技股份有限公司財務部(地址：300新竹市科學園區力行路23號2樓),獨立董事,鄭煒順,,2026-05-17
1150516,3592,瑞鼎,常會,1150527,是,累積投票制,是,1150320~1150330,瑞鼎科技股份有限公司財務部(地址：300新竹市科學園區力行路23號2樓),獨立董事,熊暉,,2026-05-17
1150516,3592,瑞鼎,常會,1150527,是,累積投票制,是,1150320~1150330,瑞鼎科技股份有限公司財務部(地址：300新竹市科學園區力行路23號2樓),獨立董事,吳安宇,,2026-05-17
1150516,3592,瑞鼎,常會,1150527,是,累積投票制,是,1150320~1150330,瑞鼎科技股份有限公司財務部(地址：300新竹市科學園區力行路23號2樓),獨立董事,曾渼鈺,,2026-05-17
1150516,3593,力銘,常會,1150616,否,累積投票制,,,,,,,2026-05-17
1150516,3596,智易,常會,1150527,是,累積投票制,是,1150302~1150312,智易科技股份有限公司財務中心(新竹市光復路二段8號8樓),董事,王正強,,2026-05-17
1150516,3596,智易,常會,1150527,是,累積投票制,是,1150302~1150312,智易科技股份有限公司財務中心(新竹市光復路二段8號8樓),董事,劉宗寶,,2026-05-17
1150516,3596,智易,常會,1150527,是,累積投票制,是,1150302~1150312,智易科技股份有限公司財務中心(新竹市光復路二段8號8樓),董事,曾釗鵬,,2026-05-17
1150516,3596,智易,常會,1150527,是,累積投票制,是,1150302~1150312,智易科技股份有限公司財務中心(新竹市光復路二段8號8樓),董事,孫正華,,2026-05-17
1150516,3596,智易,常會,1150527,是,累積投票制,是,1150302~1150312,智易科技股份有限公司財務中心(新竹市光復路二段8號8樓),董事,陳瑞聰,,2026-05-17
1150516,3596,智易,常會,1150527,是,累積投票制,是,1150302~1150312,智易科技股份有限公司財務中心(新竹市光復路二段8號8樓),董事,彭聖華,,2026-05-17
1150516,3596,智易,常會,1150527,是,累積投票制,是,1150302~1150312,智易科技股份有限公司財務中心(新竹市光復路二段8號8樓),獨立董事,楊文安,,2026-05-17
1150516,3596,智易,常會,1150527,是,累積投票制,是,1150302~1150312,智易科技股份有限公司財務中心(新竹市光復路二段8號8樓),獨立董事,宣明智,,2026-05-17
1150516,3596,智易,常會,1150527,是,累積投票制,是,1150302~1150312,智易科技股份有限公司財務中心(新竹市光復路二段8號8樓),獨立董事,謝永達,,2026-05-17
1150516,3605,宏致,常會,1150623,否,累積投票制,,,,,,,2026-05-17
1150516,3607,谷崧,常會,1150615,否,累積投票制,,,,,,,2026-05-17
1150516,3617,碩天,常會,1150526,是,累積投票制,是,1150320~1150330,碩天科技股份有限公司財務處(地址：台北市內湖區金莊路26號11樓),董事,郭瑾,,2026-05-17
1150516,3617,碩天,常會,1150526,是,累積投票制,是,1150320~1150330,碩天科技股份有限公司財務處(地址：台北市內湖區金莊路26號11樓),董事,何洵,,2026-05-17
1150516,3617,碩天,常會,1150526,是,累積投票制,是,1150320~1150330,碩天科技股份有限公司財務處(地址：台北市內湖區金莊路26號11樓),董事,李建進,,2026-05-17
1150516,3617,碩天,常會,1150526,是,累積投票制,是,1150320~1150330,碩天科技股份有限公司財務處(地址：台北市內湖區金莊路26號11樓),獨立董事,歐陽盟,,2026-05-17
1150516,3617,碩天,常會,1150526,是,累積投票制,是,1150320~1150330,碩天科技股份有限公司財務處(地址：台北市內湖區金莊路26號11樓),獨立董事,林榮樂,,2026-05-17
1150516,3617,碩天,常會,1150526,是,累積投票制,是,1150320~1150330,碩天科技股份有限公司財務處(地址：台北市內湖區金莊路26號11樓),獨立董事,陳書瀚,,2026-05-17
1150516,3617,碩天,常會,1150526,是,累積投票制,是,1150320~1150330,碩天科技股份有限公司財務處(地址：台北市內湖區金莊路26號11樓),獨立董事,王錦燕,,2026-05-17
1150516,3622,洋華,常會,1150525,是,累積投票制,是,1150318~1150327,桃園市觀音區觀音工業區經建一路31號本公司管理處,董事,白志強,,2026-05-17
1150516,3622,洋華,常會,1150525,是,累積投票制,是,1150318~1150327,桃園市觀音區觀音工業區經建一路31號本公司管理處,董事,嵩益實業(股)公司,,2026-05-17
1150516,3622,洋華,常會,1150525,是,累積投票制,是,1150318~1150327,桃園市觀音區觀音工業區經建一路31號本公司管理處,董事,合機電線電纜(股)公司,,2026-05-17
1150516,3622,洋華,常會,1150525,是,累積投票制,是,1150318~1150327,桃園市觀音區觀音工業區經建一路31號本公司管理處,董事,許益川,,2026-05-17
1150516,3622,洋華,常會,1150525,是,累積投票制,是,1150318~1150327,桃園市觀音區觀音工業區經建一路31號本公司管理處,董事,何逢有,,2026-05-17
1150516,3622,洋華,常會,1150525,是,累積投票制,是,1150318~1150327,桃園市觀音區觀音工業區經建一路31號本公司管理處,董事,林孟癸,,2026-05-17
1150516,3622,洋華,常會,1150525,是,累積投票制,是,1150318~1150327,桃園市觀音區觀音工業區經建一路31號本公司管理處,董事,裕盛資產開發(股)公司,,2026-05-17
1150516,3622,洋華,常會,1150525,是,累積投票制,是,1150318~1150327,桃園市觀音區觀音工業區經建一路31號本公司管理處,董事,丰耕開發(股)公司,,2026-05-17
1150516,3622,洋華,常會,1150525,是,累積投票制,是,1150318~1150327,桃園市觀音區觀音工業區經建一路31號本公司管理處,獨立董事,郝燮戈,,2026-05-17
1150516,3622,洋華,常會,1150525,是,累積投票制,是,1150318~1150327,桃園市觀音區觀音工業區經建一路31號本公司管理處,獨立董事,葉秀惠,,2026-05-17
1150516,3622,洋華,常會,1150525,是,累積投票制,是,1150318~1150327,桃園市觀音區觀音工業區經建一路31號本公司管理處,獨立董事,靳知勇,,2026-05-17
1150516,3645,達邁,常會,1150626,否,累積投票制,,,,,,,2026-05-17
1150516,3652,精聯,常會,1150616,是,累積投票制,是,1150410~1150420,精聯電子股份有限公司財務部，地址：新北市新店區寶橋路235巷122 號8樓。,董事,葉佳紋,,2026-05-17
1150516,3652,精聯,常會,1150616,是,累積投票制,是,1150410~1150420,精聯電子股份有限公司財務部，地址：新北市新店區寶橋路235巷122 號8樓。,董事,葉明翰,,2026-05-17
1150516,3652,精聯,常會,1150616,是,累積投票制,是,1150410~1150420,精聯電子股份有限公司財務部，地址：新北市新店區寶橋路235巷122 號8樓。,董事,葉柏君,,2026-05-17
1150516,3652,精聯,常會,1150616,是,累積投票制,是,1150410~1150420,精聯電子股份有限公司財務部，地址：新北市新店區寶橋路235巷122 號8樓。,董事,王國璋,,2026-05-17
1150516,3652,精聯,常會,1150616,是,累積投票制,是,1150410~1150420,精聯電子股份有限公司財務部，地址：新北市新店區寶橋路235巷122 號8樓。,董事,葉國筌,,2026-05-17
1150516,3652,精聯,常會,1150616,是,累積投票制,是,1150410~1150420,精聯電子股份有限公司財務部，地址：新北市新店區寶橋路235巷122 號8樓。,董事,陳榮輝,,2026-05-17
1150516,3652,精聯,常會,1150616,是,累積投票制,是,1150410~1150420,精聯電子股份有限公司財務部，地址：新北市新店區寶橋路235巷122 號8樓。,董事,李英新,,2026-05-17
1150516,3652,精聯,常會,1150616,是,累積投票制,是,1150410~1150420,精聯電子股份有限公司財務部，地址：新北市新店區寶橋路235巷122 號8樓。,獨立董事,蘇亮,,2026-05-17
1150516,3652,精聯,常會,1150616,是,累積投票制,是,1150410~1150420,精聯電子股份有限公司財務部，地址：新北市新店區寶橋路235巷122 號8樓。,獨立董事,景虎士,,2026-05-17
1150516,3652,精聯,常會,1150616,是,累積投票制,是,1150410~1150420,精聯電子股份有限公司財務部，地址：新北市新店區寶橋路235巷122 號8樓。,獨立董事,劉佑國,,2026-05-17
1150516,3652,精聯,常會,1150616,是,累積投票制,是,1150410~1150420,精聯電子股份有限公司財務部，地址：新北市新店區寶橋路235巷122 號8樓。,獨立董事,何寶中,,2026-05-17
1150516,3653,健策,常會,1150529,否,累積投票制,,,,,,,2026-05-17
1150516,3661,世芯-KY,常會,1150526,否,累積投票制,,,,,,,2026-05-17
1150516,3665,貿聯-KY,常會,1150529,否,累積投票制,,,,,,,2026-05-17
1150516,3669,圓展,常會,1150609,是,累積投票制,是,1150402~1150413,本公司財務處【地址:23673新北市土城區大安路157號，電話：02-2269-8535分機：8988】,董事,郭重松,,2026-05-17
1150516,3669,圓展,常會,1150609,是,累積投票制,是,1150402~1150413,本公司財務處【地址:23673新北市土城區大安路157號，電話：02-2269-8535分機：8988】,董事,林朝祥,,2026-05-17
1150516,3669,圓展,常會,1150609,是,累積投票制,是,1150402~1150413,本公司財務處【地址:23673新北市土城區大安路157號，電話：02-2269-8535分機：8988】,董事,郭昱廷,,2026-05-17
1150516,3669,圓展,常會,1150609,是,累積投票制,是,1150402~1150413,本公司財務處【地址:23673新北市土城區大安路157號，電話：02-2269-8535分機：8988】,董事,林建良,,2026-05-17
1150516,3669,圓展,常會,1150609,是,累積投票制,是,1150402~1150413,本公司財務處【地址:23673新北市土城區大安路157號，電話：02-2269-8535分機：8988】,獨立董事,趙成,,2026-05-17
1150516,3669,圓展,常會,1150609,是,累積投票制,是,1150402~1150413,本公司財務處【地址:23673新北市土城區大安路157號，電話：02-2269-8535分機：8988】,獨立董事,趙興偉,,2026-05-17
1150516,3669,圓展,常會,1150609,是,累積投票制,是,1150402~1150413,本公司財務處【地址:23673新北市土城區大安路157號，電話：02-2269-8535分機：8988】,獨立董事,周輝政,,2026-05-17
1150516,3669,圓展,常會,1150609,是,累積投票制,是,1150402~1150413,本公司財務處【地址:23673新北市土城區大安路157號，電話：02-2269-8535分機：8988】,獨立董事,邱素梅,,2026-05-17
1150516,3673,TPK-KY,常會,1150626,否,累積投票制,,,,,,,2026-05-17
1150516,3679,新至陞,常會,1150527,否,累積投票制,,,,,,,2026-05-17
1150516,3686,達能,常會,1150526,是,累積投票制,是,1150313~1150323,達能科技股份有限公司財會部(地址：新竹市東區慈雲路118號19樓之8，電話：03-6686361),董事,方震銘,,2026-05-17
1150516,3686,達能,常會,1150526,是,累積投票制,是,1150313~1150323,達能科技股份有限公司財會部(地址：新竹市東區慈雲路118號19樓之8，電話：03-6686361),董事,永基新能源股份有限公司,,2026-05-17
1150516,3686,達能,常會,1150526,是,累積投票制,是,1150313~1150323,達能科技股份有限公司財會部(地址：新竹市東區慈雲路118號19樓之8，電話：03-6686361),董事,林志明,,2026-05-17
1150516,3686,達能,常會,1150526,是,累積投票制,是,1150313~1150323,達能科技股份有限公司財會部(地址：新竹市東區慈雲路118號19樓之8，電話：03-6686361),獨立董事,莊碧陽,,2026-05-17
1150516,3686,達能,常會,1150526,是,累積投票制,是,1150313~1150323,達能科技股份有限公司財會部(地址：新竹市東區慈雲路118號19樓之8，電話：03-6686361),獨立董事,丁健興,,2026-05-17
1150516,3686,達能,常會,1150526,是,累積投票制,是,1150313~1150323,達能科技股份有限公司財會部(地址：新竹市東區慈雲路118號19樓之8，電話：03-6686361),獨立董事,單庶君,,2026-05-17
1150516,3686,達能,常會,1150526,是,累積投票制,是,1150313~1150323,達能科技股份有限公司財會部(地址：新竹市東區慈雲路118號19樓之8，電話：03-6686361),獨立董事,林增耀,,2026-05-17
1150516,3694,海華,常會,1150616,否,累積投票制,,,,,,,2026-05-17
1150516,3701,大眾控,常會,1150527,是,累積投票制,是,1150320~1150330,大眾全球投資控股股份有公司 股務處 (地址：台北市內湖區陽光街300號8樓),董事,簡民智,,2026-05-17
1150516,3701,大眾控,常會,1150527,是,累積投票制,是,1150320~1150330,大眾全球投資控股股份有公司 股務處 (地址：台北市內湖區陽光街300號8樓),董事,李開天,,2026-05-17
1150516,3701,大眾控,常會,1150527,是,累積投票制,是,1150320~1150330,大眾全球投資控股股份有公司 股務處 (地址：台北市內湖區陽光街300號8樓),董事,吳順意,,2026-05-17
