出表日期,產業類別,公司代號,公司名稱,董事酬金-前年支付,董事酬金-今年支付,董事酬金-合計,董事酬金加計兼任員工酬金-前年支付,董事酬金加計兼任員工酬金-今年支付,加計兼任員工酬金-合計,酬金總額占稅後損益百分比(%)-董事酬金,酬金總額占稅後損益百分比(%)-加計兼任員工酬金,平均每位董事酬金-董事酬金,平均每位董事酬金-加計兼任員工酬金,領取來自子公司以外轉投資事業或母公司酬金,稅後純益,每股盈餘,股東權益報酬率(%),實收資本額(仟元),稅後損益與董監酬金變動之關聯性與合理性說明,date
1150415,紡織纖維,4414,如興,5760000,3426758,9186758,10760200,3426758,14186958,+5.4117,+8.3573,1020751,1576329,0,+169756,0.68,3.86,2637957.000000,因稅前有利益，故提撥董事酬勞。,2026-05-15
1150415,紡織纖維,4426,利勤,4072192,0,4072192,5926192,0,5926192,-0.8026,-1.1680,603288,877954,0,-507374,-2.94,-23.65,1726773.000000,"依照公司章程規定辦理，因本年度虧損，故董事酬勞不予分派；
其董事報酬依「董事薪資報酬辦法」辦理發放。",2026-05-15
1150415,紡織纖維,4438,廣越,5602439,5492000,11094439,24984084,5586302,30570386,+3.4646,+9.5467,1357948,3741785,0,+320221,3.04,3.45,1134255.000000,114年度加計兼任員工酬金總額較113年度增加，係因本公司於114年6月增選2名董事係分別擔任本公司總經理及副總經理職務所致，另114年度稅後損益較113年度減少係受營業外損失影響，114年營業淨利仍較113年度增加。為實際反映董事責任負擔與市場酬金水準，本公司董事報酬符合章程規定且業經本公司薪資報酬委員會審議通過。,2026-05-15
1150415,紡織纖維,4439,冠星-KY,4410000,0,4410000,33109391,2970804,36080195,+1.4996,+12.2690,630000,5154314,0,+294077,7.73,8.90,380973.000000,"1.本公司董事酬金之給付係參考公司整體的營運績效、產業未來經營風險及發展趨勢，亦參考個人的績效達成率及對公司績效的貢獻度，給予合理報酬，相關績效考核及薪酬合理性均經薪酬委員會審議並提請董事會決議後給付。
2.依本公司公司章程規定：「本公司年度如有獲利應以當年度獲利不超過百分之五分派董事酬勞」，本公司114年(2025年度)董事酬勞經董事會決議不發放，符合公司章程規定，應屬合理之範圍。
本公司未設置監察人，不適用。",2026-05-15
1150415,紡織纖維,4441,振大環球,1615000,0,1615000,11978827,1790998,13769825,+0.1740,+1.4833,230714,1967118,0,+928294,14.79,15.59,681756.000000,本公司獨立董事報酬係考量基本之費用支出、執行業務投入時間等成本，並參酌同業通常水準支給議定之。另當年度公司如有獲利，依公司章程規定，經薪酬委員會及董事會決議提撥不高於百分之五為董事酬勞。,2026-05-15
1150415,電機機械,1503,士電,10632000,100000000,110632000,50912107,112750000,163662107,+3.3855,+5.0083,7375467,10910807,0,+3267810,6.27,8.95,5209722.000000,"1.董事酬勞係依據公司章程規定，按當年度扣除分派員工及董事酬勞前之稅前利益以不高於4%提撥，計新台幣100,000仟元(約2.33%)。
2.董事兼任員工領取之相關酬金係依據公司核薪辦法等相關規定辦理，並業經薪酬委員會審議通過。",2026-05-15
1150415,電機機械,1504,東元,1830000,95737000,97567000,1830000,95737000,97567000,+1.8612,+1.8612,8869727,8869727,0,+5242070,2.42,6.25,23764407.000000,"※本公司給付酬金之政策，以該職位於同業市場中的薪資水平、於公司內該職位的權責範圍以及對公司營運目標的貢獻度給付酬金。
訂定酬金之程序，係依據本公司績效薪酬實施準則，該準則係參考公司整體的營運績效並考慮未來經營風險，亦參考個人的績效達成率及對公司績效的貢獻度，而給予合理的報酬。
年終獎金之發放則係按照營業淨利提撥固定比例，該比例變動時須經董事會決議通過。",2026-05-15
1150415,電機機械,1506,正道,1440000,0,1440000,4863597,0,4863597,+7.8560,+26.5335,160000,540400,10560480,+18330,0.06,0.68,3003885.000000,"1.本公司支付董事酬金依據公司章程規定，授權董事會依董事對本公司營運參與之程度及貢獻之價值暨同業通常水準議定，董事會核准後呈股東會決議通過後發放之。
2.本公司114年度未有紅利酬金分配。",2026-05-15
1150415,電機機械,1513,中興電,4947000,98987360,103934360,34071729,99590160,133661889,+2.6060,+3.3514,11548262,14851321,0,+3988220,8.07,19.89,5031125.000000,"依本公司章程第33條:本公司年度如有獲利，應提撥百分之三以下以數額為董事酬勞。
114、113年度董事酬勞二年度皆按稅前淨利相同比例提撥。
114年度稅後純益3,988,220,000元、董事酬金占稅後純益之比例為2.61%、加計董事兼任員工酬金占稅後純益之比例為3.35%。
113年度稅後純益3,622,777,996元、董事酬金占稅後純益之比例為2.60%、加計董事兼任員工酬金占稅後純益之比例為3.64%。",2026-05-15
1150415,電機機械,1514,亞力,7673600,24538729,32212329,54184845,29906734,84091579,+3.6059,+9.4135,2741475,7156730,0,+893312,3.30,14.78,2731085.000000,本公司董事中除總裁、董事長、副董事長兼總經理、副總經理等係於公司常駐敘職，負有既定之任務及職掌，依一般市場行情及公司敘薪標準並衡量年度經營績效及獲利情況，故按月領有固定薪給及年終獎金，其餘董事則僅領取車馬費，並依據公司章程於有獲利之年度支付董事酬勞金。,2026-05-15
1150415,電機機械,1515,力山,4506012,6400000,10906012,18682742,9607434,28290176,+6.1858,+16.0460,1211779,3143353,0,+176307,0.97,4.37,1814735.000000,"1.董事之酬金包括車馬費、董事酬勞以及兼任員工領取相關酬金。
2.在車馬費方面，係參考同業水準，依董事出席董事會情況支付。
3.本公司董事執行本公司職務(兼任員工領取相關酬金)時，不論公司營業盈虧，公司得支給報酬，其報酬授權董事會依其對公司營運參與程度及貢獻之價值，於不超過本公司核薪辦法所訂最高薪階之標準議定之。
4.依本公司章程第二十五條，本公司應以當年度稅前利益扣除分配員工酬勞及董事酬勞前之利益於保留彌補累積虧損數額後，如尚有餘額應提撥董事酬勞不高於5%。本公司114年度獲利新臺幣263,038,649元(即稅前利益扣除分派員工及董事酬勞前之利益），提列董事酬勞2.43％計新臺幣6,400,000元。",2026-05-15
