出表日期,報告年度,公司代號,公司名稱,對促進小型企業及社區發展的貸放件數(件),對促進小型企業及社區發展的貸放餘額(仟元),對缺少銀行服務之弱勢族群提供金融教育之參與人數(人),date
1150513,113,2345,智邦,N/A,N/A,N/A,2026-05-15
1150513,113,2347,聯強,N/A,N/A,N/A,2026-05-15
1150513,113,2348,海悅,N/A,N/A,N/A,2026-05-15
1150513,113,2349,錸德,N/A,N/A,N/A,2026-05-15
1150513,113,2351,順德,N/A,N/A,N/A,2026-05-15
1150513,113,2352,佳世達,N/A,N/A,N/A,2026-05-15
1150513,113,2353,宏碁,0,0.000,0,2026-05-15
1150513,113,2354,鴻準,N/A,N/A,N/A,2026-05-15
1150513,113,2355,敬鵬,N/A,N/A,N/A,2026-05-15
1150513,113,2360,致茂,N/A,N/A,N/A,2026-05-15
1150513,113,2362,藍天,N/A,N/A,N/A,2026-05-15
1150513,113,2363,矽統,N/A,N/A,N/A,2026-05-15
1150513,113,2364,倫飛,N/A,N/A,N/A,2026-05-15
1150513,113,2365,昆盈,N/A,N/A,N/A,2026-05-15
1150513,113,2367,燿華,N/A,N/A,N/A,2026-05-15
1150513,113,2369,菱生,N/A,N/A,N/A,2026-05-15
1150513,113,2371,大同,N/A,N/A,N/A,2026-05-15
1150513,113,2373,震旦行,N/A,N/A,N/A,2026-05-15
1150513,113,2374,佳能,0,0.000,0,2026-05-15
1150513,113,2375,凱美,N/A,N/A,N/A,2026-05-15
1150513,113,2376,技嘉,N/A,N/A,N/A,2026-05-15
1150513,113,2377,微星,N/A,N/A,N/A,2026-05-15
1150513,113,2379,瑞昱,N/A,N/A,N/A,2026-05-15
1150513,113,2385,群光,0,0.000,0,2026-05-15
1150513,113,2387,精元,N/A,N/A,N/A,2026-05-15
1150513,113,2388,威盛,N/A,N/A,N/A,2026-05-15
1150513,113,2390,云辰,N/A,N/A,N/A,2026-05-15
1150513,113,2392,正崴,N/A,N/A,N/A,2026-05-15
1150513,113,2393,億光,N/A,N/A,N/A,2026-05-15
1150513,113,2395,研華,N/A,N/A,N/A,2026-05-15
1150513,113,2397,友通,N/A,N/A,N/A,2026-05-15
1150513,113,2399,映泰,N/A,N/A,N/A,2026-05-15
1150513,113,2401,凌陽,N/A,N/A,N/A,2026-05-15
1150513,113,2406,國碩,N/A,N/A,N/A,2026-05-15
1150513,113,2409,友達,N/A,N/A,N/A,2026-05-15
1150513,113,2412,中華電,N/A,N/A,N/A,2026-05-15
1150513,113,2414,精技,N/A,N/A,N/A,2026-05-15
1150513,113,2419,仲琦,N/A,N/A,N/A,2026-05-15
1150513,113,2423,固緯,N/A,N/A,N/A,2026-05-15
1150513,113,2424,隴華,N/A,N/A,N/A,2026-05-15
1150513,113,2426,鼎元,N/A,N/A,N/A,2026-05-15
1150513,113,2428,興勤,N/A,N/A,N/A,2026-05-15
1150513,113,2429,銘旺科,N/A,N/A,N/A,2026-05-15
1150513,113,2431,聯昌,N/A,N/A,N/A,2026-05-15
1150513,113,2432,倚天酷碁-創,N/A,N/A,N/A,2026-05-15
1150513,113,2433,互盛電,N/A,N/A,N/A,2026-05-15
1150513,113,2434,統懋,N/A,N/A,N/A,2026-05-15
1150513,113,2436,偉詮電,N/A,N/A,N/A,2026-05-15
1150513,113,2438,翔耀,N/A,N/A,N/A,2026-05-15
1150513,113,2439,美律,N/A,N/A,N/A,2026-05-15
1150513,113,2440,太空梭,N/A,N/A,N/A,2026-05-15
1150513,113,2450,神腦,N/A,N/A,N/A,2026-05-15
1150513,113,2451,創見,N/A,N/A,N/A,2026-05-15
1150513,113,2453,凌群,N/A,N/A,N/A,2026-05-15
1150513,113,2454,聯發科,N/A,N/A,N/A,2026-05-15
1150513,113,2455,全新,N/A,N/A,N/A,2026-05-15
1150513,113,2457,飛宏,N/A,N/A,N/A,2026-05-15
1150513,113,2462,良得電,N/A,N/A,N/A,2026-05-15
1150513,113,2466,冠西電,N/A,N/A,N/A,2026-05-15
1150513,113,2468,華經,0,0.000,0,2026-05-15
1150513,113,2472,立隆電,N/A,N/A,N/A,2026-05-15
1150513,113,2474,可成,N/A,N/A,N/A,2026-05-15
1150513,113,2476,鉅祥,N/A,N/A,N/A,2026-05-15
1150513,113,2478,大毅,N/A,N/A,N/A,2026-05-15
1150513,113,2480,敦陽科,N/A,N/A,N/A,2026-05-15
1150513,113,2482,連宇,N/A,N/A,N/A,2026-05-15
1150513,113,2485,兆赫,N/A,N/A,N/A,2026-05-15
1150513,113,2486,一詮,N/A,N/A,N/A,2026-05-15
1150513,113,2489,瑞軒,N/A,N/A,N/A,2026-05-15
1150513,113,2491,吉祥全,N/A,N/A,N/A,2026-05-15
1150513,113,2492,華新科,N/A,N/A,N/A,2026-05-15
1150513,113,2495,普安,N/A,N/A,N/A,2026-05-15
1150513,113,2497,怡利電,N/A,N/A,N/A,2026-05-15
1150513,113,2498,宏達電,N/A,N/A,N/A,2026-05-15
1150513,113,2501,國建,N/A,N/A,N/A,2026-05-15
1150513,113,2505,國揚,0,0.000,N/A,2026-05-15
1150513,113,2506,太設,N/A,N/A,N/A,2026-05-15
1150513,113,2511,太子,N/A,N/A,N/A,2026-05-15
1150513,113,2514,龍邦,N/A,N/A,N/A,2026-05-15
1150513,113,2524,京城,N/A,N/A,N/A,2026-05-15
1150513,113,2528,皇普,N/A,N/A,N/A,2026-05-15
1150513,113,2530,華建,N/A,N/A,N/A,2026-05-15
1150513,113,2534,宏盛,N/A,N/A,N/A,2026-05-15
1150513,113,2535,達欣工,N/A,N/A,N/A,2026-05-15
1150513,113,2536,宏普,N/A,N/A,N/A,2026-05-15
1150513,113,2537,聯上發,N/A,N/A,N/A,2026-05-15
1150513,113,2543,皇昌,N/A,N/A,N/A,2026-05-15
1150513,113,2546,根基,N/A,N/A,N/A,2026-05-15
1150513,113,2548,華固,N/A,N/A,N/A,2026-05-15
1150513,113,2597,潤弘,N/A,N/A,N/A,2026-05-15
1150513,113,2601,益航,N/A,N/A,N/A,2026-05-15
1150513,113,2603,長榮,N/A,N/A,N/A,2026-05-15
1150513,113,2607,榮運,N/A,N/A,N/A,2026-05-15
1150513,113,2608,嘉里大榮,N/A,N/A,N/A,2026-05-15
1150513,113,2609,陽明,N/A,N/A,N/A,2026-05-15
1150513,113,2610,華航,N/A,N/A,N/A,2026-05-15
1150513,113,2612,中航,N/A,N/A,N/A,2026-05-15
1150513,113,2614,東森,N/A,N/A,N/A,2026-05-15
1150513,113,2616,山隆,N/A,N/A,N/A,2026-05-15
1150513,113,2617,台航,N/A,N/A,N/A,2026-05-15
1150513,113,2618,長榮航,N/A,N/A,N/A,2026-05-15
1150513,113,2630,亞航,N/A,N/A,N/A,2026-05-15
1150513,113,2634,漢翔,N/A,N/A,N/A,2026-05-15
1150513,113,2636,台驊控股,N/A,N/A,N/A,2026-05-15
1150513,113,2637,慧洋-KY,N/A,N/A,N/A,2026-05-15
1150513,113,2642,宅配通,N/A,N/A,N/A,2026-05-15
1150513,113,2646,星宇航空,N/A,N/A,N/A,2026-05-15
1150513,113,2701,萬企,N/A,N/A,N/A,2026-05-15
1150513,113,2702,華園,N/A,N/A,N/A,2026-05-15
1150513,113,2704,國賓,N/A,N/A,N/A,2026-05-15
1150513,113,2705,六福,0,0.000,0,2026-05-15
1150513,113,2706,第一店,0,0.000,0,2026-05-15
1150513,113,2707,晶華,0,0.000,0,2026-05-15
1150513,113,2712,遠雄來,N/A,N/A,N/A,2026-05-15
1150513,113,2722,夏都,0,0.000,0,2026-05-15
1150513,113,2723,美食-KY,N/A,N/A,N/A,2026-05-15
1150513,113,2727,王品,N/A,N/A,N/A,2026-05-15
1150513,113,2739,寒舍,N/A,N/A,N/A,2026-05-15
1150513,113,2753,八方雲集,N/A,N/A,N/A,2026-05-15
1150513,113,2801,彰銀,15,9030.000,9771,2026-05-15
1150513,113,2812,台中銀,16515,145114646.000,2849,2026-05-15
1150513,113,2816,旺旺保,0,0.000,618,2026-05-15
1150513,113,2820,華票,192,1801380.000,18,2026-05-15
1150513,113,2832,台產,N/A,N/A,N/A,2026-05-15
1150513,113,2834,臺企銀,68416,323481657.000,2564,2026-05-15
1150513,113,2836,高雄銀,7681,28727727.000,948,2026-05-15
1150513,113,2838,聯邦銀,17909,149805000.000,1811,2026-05-15
1150513,113,2845,遠東銀,1364,573520000.000,509,2026-05-15
1150513,113,2849,安泰銀,119,34029420.776,40,2026-05-15
1150513,113,2850,新產,0,0.000,559,2026-05-15
1150513,113,2851,中再保,N/A,N/A,1894,2026-05-15
1150513,113,2852,第一保,N/A,N/A,113,2026-05-15
1150513,113,2855,統一證,N/A,N/A,23,2026-05-15
1150513,113,2867,三商壽,0,0.000,545,2026-05-15
1150513,113,2880,華南金,21185,409216460.000,1031,2026-05-15
1150513,113,2881,富邦金,9828,161097351.669,2570,2026-05-15
1150513,113,2882,國泰金,8037,146900000.000,287,2026-05-15
1150513,113,2883,凱基金,432,215800.000,22066,2026-05-15
1150513,113,2884,玉山金,26357,124348159.572,2245662,2026-05-15
1150513,113,2885,元大金,7627,227387936.000,614,2026-05-15
1150513,113,2886,兆豐金,18086,287100000.000,2284,2026-05-15
1150513,113,2887,台新金,16337,328213069.000,70,2026-05-15
1150513,113,2889,國票金,203,19762312.260,148,2026-05-15
1150513,113,2890,永豐金,4071,318539477.730,5822,2026-05-15
1150513,113,2891,中信金,19352,391306840.667,1264,2026-05-15
1150513,113,2892,第一金,43524,666039.000,14298,2026-05-15
1150513,113,2897,王道銀行,421,40615270.000,127,2026-05-15
1150513,113,2903,遠百,N/A,N/A,N/A,2026-05-15
1150513,113,2904,匯僑,N/A,N/A,N/A,2026-05-15
1150513,113,2905,三商,N/A,N/A,N/A,2026-05-15
1150513,113,2906,高林,N/A,N/A,N/A,2026-05-15
1150513,113,2911,麗嬰房,N/A,N/A,N/A,2026-05-15
1150513,113,2915,潤泰全,N/A,N/A,N/A,2026-05-15
1150513,113,2939,永邑-KY,N/A,N/A,N/A,2026-05-15
1150513,113,3004,豐達科,N/A,N/A,N/A,2026-05-15
1150513,113,3005,神基,N/A,N/A,N/A,2026-05-15
1150513,113,3006,晶豪科,N/A,N/A,N/A,2026-05-15
1150513,113,3010,華立,N/A,N/A,N/A,2026-05-15
1150513,113,3011,今皓,0,0.000,0,2026-05-15
1150513,113,3013,晟銘電,N/A,N/A,N/A,2026-05-15
1150513,113,3014,聯陽,N/A,N/A,N/A,2026-05-15
1150513,113,3015,全漢,0,0.000,60,2026-05-15
1150513,113,3016,嘉晶,N/A,N/A,N/A,2026-05-15
1150513,113,3017,奇鋐,N/A,N/A,N/A,2026-05-15
1150513,113,3022,威強電,N/A,N/A,N/A,2026-05-15
1150513,113,3026,禾伸堂,N/A,N/A,N/A,2026-05-15
1150513,113,3027,盛達,N/A,N/A,N/A,2026-05-15
1150513,113,3028,增你強,N/A,N/A,N/A,2026-05-15
1150513,113,3031,佰鴻,0,0.000,N/A,2026-05-15
1150513,113,3033,威健,N/A,N/A,N/A,2026-05-15
1150513,113,3034,聯詠,N/A,N/A,N/A,2026-05-15
1150513,113,3035,智原,0,0.000,N/A,2026-05-15
1150513,113,3040,遠見,N/A,N/A,N/A,2026-05-15
1150513,113,3045,台灣大,N/A,N/A,N/A,2026-05-15
1150513,113,3046,建碁,N/A,N/A,N/A,2026-05-15
1150513,113,3047,訊舟,N/A,N/A,N/A,2026-05-15
1150513,113,3049,精金,N/A,N/A,N/A,2026-05-15
1150513,113,3051,力特,N/A,N/A,N/A,2026-05-15
1150513,113,3056,富華新,N/A,N/A,N/A,2026-05-15
1150513,113,3059,華晶科,N/A,N/A,N/A,2026-05-15
1150513,113,3060,銘異,N/A,N/A,N/A,2026-05-15
1150513,113,3090,日電貿,N/A,N/A,N/A,2026-05-15
1150513,113,3094,聯傑,N/A,N/A,N/A,2026-05-15
1150513,113,3130,一零四,N/A,N/A,N/A,2026-05-15
1150513,113,3149,正達,N/A,N/A,N/A,2026-05-15
1150513,113,3150,鈺寶-創,N/A,N/A,N/A,2026-05-15
1150513,113,3164,景岳,N/A,N/A,N/A,2026-05-15
1150513,113,3189,景碩,N/A,N/A,N/A,2026-05-15
1150513,113,3229,晟鈦,N/A,N/A,N/A,2026-05-15
1150513,113,3231,緯創,N/A,N/A,N/A,2026-05-15
1150513,113,3305,昇貿,N/A,N/A,N/A,2026-05-15
1150513,113,3308,聯德,N/A,N/A,N/A,2026-05-15
1150513,113,3311,閎暉,N/A,N/A,N/A,2026-05-15
1150513,113,3338,泰碩,0,0.000,0,2026-05-15
1150513,113,3346,麗清,N/A,N/A,N/A,2026-05-15
1150513,113,3356,奇偶,N/A,N/A,N/A,2026-05-15
1150513,113,3380,明泰,N/A,N/A,N/A,2026-05-15
1150513,113,3406,玉晶光,N/A,N/A,N/A,2026-05-15
1150513,113,3413,京鼎,N/A,N/A,N/A,2026-05-15
1150513,113,3416,融程電,N/A,N/A,N/A,2026-05-15
1150513,113,3432,台端,N/A,N/A,N/A,2026-05-15
1150513,113,3437,榮創,N/A,N/A,N/A,2026-05-15
1150513,113,3447,展達,N/A,N/A,N/A,2026-05-15
1150513,113,3450,聯鈞,N/A,N/A,N/A,2026-05-15
1150513,113,3501,維熹,N/A,N/A,N/A,2026-05-15
1150513,113,3504,揚明光,N/A,N/A,N/A,2026-05-15
1150513,113,3515,華擎,N/A,N/A,N/A,2026-05-15
1150513,113,3535,晶彩科,0,0.000,0,2026-05-15
1150513,113,3543,州巧,N/A,N/A,N/A,2026-05-15
1150513,113,3545,敦泰,N/A,N/A,N/A,2026-05-15
1150513,113,3563,牧德,0,0.000,0,2026-05-15
1150513,113,3583,辛耘,N/A,N/A,N/A,2026-05-15
1150513,113,3588,通嘉,N/A,N/A,N/A,2026-05-15
1150513,113,3592,瑞鼎,N/A,N/A,N/A,2026-05-15
1150513,113,3596,智易,N/A,N/A,N/A,2026-05-15
1150513,113,3607,谷崧,N/A,N/A,N/A,2026-05-15
1150513,113,3645,達邁,N/A,N/A,N/A,2026-05-15
1150513,113,3652,精聯,N/A,N/A,N/A,2026-05-15
1150513,113,3661,世芯-KY,N/A,N/A,N/A,2026-05-15
1150513,113,3665,貿聯-KY,N/A,N/A,N/A,2026-05-15
1150513,113,3673,TPK-KY,N/A,N/A,N/A,2026-05-15
1150513,113,3679,新至陞,0,0.000,0,2026-05-15
1150513,113,3686,達能,N/A,N/A,N/A,2026-05-15
1150513,113,3694,海華,N/A,N/A,N/A,2026-05-15
1150513,113,3704,合勤控,N/A,N/A,N/A,2026-05-15
1150513,113,3712,永崴投控,N/A,N/A,N/A,2026-05-15
1150513,113,3714,富采,N/A,N/A,N/A,2026-05-15
1150513,113,3715,定穎投控,0,0.000,0,2026-05-15
1150513,113,4142,國光生,0,0.000,0,2026-05-15
1150513,113,4148,全宇生技-KY,N/A,N/A,N/A,2026-05-15
1150513,113,4155,訊映,N/A,N/A,N/A,2026-05-15
1150513,113,4164,承業醫,N/A,N/A,N/A,2026-05-15
1150513,113,4190,佐登-KY,N/A,N/A,N/A,2026-05-15
1150513,113,4306,炎洲,N/A,N/A,N/A,2026-05-15
1150513,113,4414,如興,N/A,N/A,N/A,2026-05-15
1150513,113,4438,廣越,N/A,N/A,N/A,2026-05-15
1150513,113,4439,冠星-KY,N/A,N/A,N/A,2026-05-15
1150513,113,4440,宜新實業,N/A,N/A,N/A,2026-05-15
1150513,113,4526,東台,N/A,N/A,N/A,2026-05-15
1150513,113,4540,全球傳動,0,0.000,0,2026-05-15
1150513,113,4545,銘鈺,N/A,N/A,N/A,2026-05-15
1150513,113,4551,智伸科,N/A,N/A,N/A,2026-05-15
1150513,113,4555,氣立,N/A,N/A,N/A,2026-05-15
1150513,113,4557,永新-KY,N/A,N/A,N/A,2026-05-15
1150513,113,4560,強信-KY,N/A,N/A,N/A,2026-05-15
1150513,113,4562,穎漢,N/A,N/A,N/A,2026-05-15
1150513,113,4564,元翎,N/A,N/A,N/A,2026-05-15
1150513,113,4569,六方科-KY,N/A,N/A,N/A,2026-05-15
1150513,113,4571,鈞興-KY,N/A,N/A,N/A,2026-05-15
1150513,113,4720,德淵,0,0.000,0,2026-05-15
1150513,113,4722,國精化,N/A,N/A,N/A,2026-05-15
1150513,113,4736,泰博,0,0.000,0,2026-05-15
1150513,113,4739,康普,N/A,N/A,N/A,2026-05-15
1150513,113,4746,台耀,N/A,N/A,N/A,2026-05-15
1150513,113,4764,雙鍵,N/A,N/A,N/A,2026-05-15
1150513,113,4766,南寶,N/A,N/A,N/A,2026-05-15
1150513,113,4770,上品,N/A,N/A,N/A,2026-05-15
1150513,113,4771,望隼,N/A,N/A,N/A,2026-05-15
1150513,113,4906,正文,N/A,N/A,N/A,2026-05-15
1150513,113,4915,致伸,N/A,N/A,N/A,2026-05-15
1150513,113,4916,事欣科,N/A,N/A,N/A,2026-05-15
1150513,113,4919,新唐,N/A,N/A,N/A,2026-05-15
1150513,113,4927,泰鼎-KY,N/A,N/A,N/A,2026-05-15
1150513,113,4934,太極,N/A,N/A,N/A,2026-05-15
1150513,113,4942,嘉彰,N/A,N/A,N/A,2026-05-15
1150513,113,4943,康控-KY,N/A,N/A,N/A,2026-05-15
1150513,113,4952,凌通,N/A,N/A,N/A,2026-05-15
1150513,113,4956,光鋐,0,0.000,0,2026-05-15
1150513,113,4958,臻鼎-KY,N/A,N/A,N/A,2026-05-15
1150513,113,4960,誠美材,N/A,N/A,N/A,2026-05-15
1150513,113,4967,十銓,N/A,N/A,N/A,2026-05-15
1150513,113,4976,佳凌,N/A,N/A,N/A,2026-05-15
1150513,113,4977,眾達-KY,N/A,N/A,N/A,2026-05-15
1150513,113,4989,榮科,N/A,N/A,N/A,2026-05-15
1150513,113,4994,傳奇,N/A,N/A,N/A,2026-05-15
1150513,113,4999,鑫禾,N/A,N/A,N/A,2026-05-15
1150513,113,5007,三星,N/A,N/A,N/A,2026-05-15
1150513,113,5203,訊連,N/A,N/A,N/A,2026-05-15
1150513,113,5215,科嘉-KY,N/A,N/A,N/A,2026-05-15
1150513,113,5222,全訊,N/A,N/A,N/A,2026-05-15
1150513,113,5234,達興材料,N/A,N/A,N/A,2026-05-15
1150513,113,5243,乙盛-KY,N/A,N/A,N/A,2026-05-15
1150513,113,5269,祥碩,N/A,N/A,N/A,2026-05-15
1150513,113,5284,jpp-KY,N/A,N/A,N/A,2026-05-15
1150513,113,5285,界霖,N/A,N/A,N/A,2026-05-15
1150513,113,5288,豐祥-KY,N/A,N/A,N/A,2026-05-15
1150513,113,5306,桂盟,N/A,N/A,N/A,2026-05-15
1150513,113,5469,瀚宇博,N/A,N/A,N/A,2026-05-15
1150513,113,5471,松翰,0,0.000,0,2026-05-15
1150513,113,5484,慧友,N/A,N/A,N/A,2026-05-15
1150513,113,5519,隆大,N/A,N/A,N/A,2026-05-15
1150513,113,5522,遠雄,N/A,N/A,N/A,2026-05-15
1150513,113,5525,順天,N/A,N/A,N/A,2026-05-15
1150513,113,5531,鄉林,N/A,N/A,N/A,2026-05-15
1150513,113,5533,皇鼎,N/A,N/A,N/A,2026-05-15
1150513,113,5534,長虹,N/A,N/A,N/A,2026-05-15
1150513,113,5546,永固-KY,N/A,N/A,N/A,2026-05-15
1150513,113,5607,遠雄港,N/A,N/A,N/A,2026-05-15
1150513,113,5608,四維航,N/A,N/A,N/A,2026-05-15
1150513,113,5706,鳳凰,N/A,N/A,N/A,2026-05-15
1150513,113,5871,中租-KY,16379,28562695.000,2790,2026-05-15
1150513,113,5876,上海商銀,12484,79600000.000,2676,2026-05-15
1150513,113,5880,合庫金,133155,1148964625.000,1003,2026-05-15
1150513,113,5906,台南-KY,N/A,N/A,N/A,2026-05-15
1150513,113,5907,大洋-KY,N/A,N/A,N/A,2026-05-15
1150513,113,6005,群益證,N/A,N/A,N/A,2026-05-15
1150513,113,6024,群益期,N/A,N/A,45,2026-05-15
1150513,113,6108,競國,N/A,N/A,N/A,2026-05-15
1150513,113,6112,邁達特,N/A,N/A,N/A,2026-05-15
1150513,113,6116,彩晶,N/A,N/A,N/A,2026-05-15
1150513,113,6120,達運,N/A,N/A,N/A,2026-05-15
1150513,113,6128,上福,0,0.000,0,2026-05-15
1150513,113,6133,金橋,N/A,N/A,N/A,2026-05-15
1150513,113,6136,富爾特,N/A,N/A,N/A,2026-05-15
1150513,113,6142,友勁,N/A,N/A,N/A,2026-05-15
1150513,113,6152,百一,N/A,N/A,N/A,2026-05-15
1150513,113,6153,嘉聯益,N/A,N/A,N/A,2026-05-15
1150513,113,6165,浪凡,N/A,N/A,N/A,2026-05-15
1150513,113,6166,凌華,N/A,N/A,N/A,2026-05-15
1150513,113,6168,宏齊,N/A,N/A,N/A,2026-05-15
1150513,113,6176,瑞儀,N/A,N/A,N/A,2026-05-15
1150513,113,6177,達麗,N/A,N/A,N/A,2026-05-15
1150513,113,6183,關貿,N/A,N/A,N/A,2026-05-15
1150513,113,6191,精成科,N/A,N/A,N/A,2026-05-15
1150513,113,6196,帆宣,N/A,N/A,N/A,2026-05-15
1150513,113,6197,佳必琪,0,0.000,0,2026-05-15
1150513,113,6201,亞弘電,N/A,N/A,N/A,2026-05-15
1150513,113,6209,今國光,N/A,N/A,N/A,2026-05-15
1150513,113,6214,精誠,N/A,N/A,N/A,2026-05-15
1150513,113,6224,聚鼎,N/A,N/A,N/A,2026-05-15
1150513,113,6226,光鼎,N/A,N/A,N/A,2026-05-15
1150513,113,6230,尼得科超眾,0,0.000,0,2026-05-15
1150513,113,6235,華孚,N/A,N/A,N/A,2026-05-15
1150513,113,6239,力成,N/A,N/A,N/A,2026-05-15
1150513,113,6257,矽格,N/A,N/A,N/A,2026-05-15
1150513,113,6277,宏正,N/A,N/A,N/A,2026-05-15
1150513,113,6281,全國電,N/A,N/A,N/A,2026-05-15
1150513,113,6282,康舒,0,0.000,0,2026-05-15
1150513,113,6283,淳安,N/A,N/A,N/A,2026-05-15
1150513,113,6405,悅城,0,0.000,0,2026-05-15
1150513,113,6412,群電,N/A,N/A,N/A,2026-05-15
1150513,113,6414,樺漢,N/A,N/A,N/A,2026-05-15
1150513,113,6415,矽力*-KY,N/A,N/A,N/A,2026-05-15
1150513,113,6426,統新,N/A,N/A,N/A,2026-05-15
1150513,113,6431,光麗-KY,N/A,N/A,N/A,2026-05-15
1150513,113,6438,迅得,0,0.000,0,2026-05-15
1150513,113,6443,元晶,N/A,N/A,N/A,2026-05-15
1150513,113,6449,鈺邦,N/A,N/A,N/A,2026-05-15
1150513,113,6456,GIS-KY,N/A,N/A,N/A,2026-05-15
1150513,113,6464,台數科,0,0.000,0,2026-05-15
1150513,113,6477,安集,N/A,N/A,N/A,2026-05-15
1150513,113,6504,南六,N/A,N/A,N/A,2026-05-15
1150513,113,6515,穎崴,N/A,N/A,N/A,2026-05-15
1150513,113,6526,達發,N/A,N/A,N/A,2026-05-15
1150513,113,6531,愛普*,0,0.000,0,2026-05-15
1150513,113,6533,晶心科,N/A,N/A,N/A,2026-05-15
1150513,113,6534,正瀚-創,N/A,N/A,N/A,2026-05-15
1150513,113,6541,泰福-KY,N/A,N/A,N/A,2026-05-15
1150513,113,6550,北極星藥業-KY,N/A,N/A,N/A,2026-05-15
1150513,113,6573,虹揚-KY,0,0.000,0,2026-05-15
1150513,113,6582,申豐,N/A,N/A,N/A,2026-05-15
1150513,113,6589,台康生技,N/A,N/A,N/A,2026-05-15
1150513,113,6591,動力-KY,N/A,N/A,N/A,2026-05-15
1150513,113,6592,和潤企業,3943,15818000.000,N/A,2026-05-15
1150513,113,6605,帝寶,N/A,N/A,N/A,2026-05-15
1150513,113,6606,建德工業,N/A,N/A,N/A,2026-05-15
1150513,113,6645,金萬林-創,N/A,N/A,N/A,2026-05-15
1150513,113,6655,科定,N/A,N/A,N/A,2026-05-15
1150513,113,6657,華安,N/A,N/A,N/A,2026-05-15
1150513,113,6658,聯策,N/A,N/A,N/A,2026-05-15
1150513,113,6668,中揚光,N/A,N/A,N/A,2026-05-15
1150513,113,6669,緯穎,N/A,N/A,N/A,2026-05-15
1150513,113,6671,三能-KY,N/A,N/A,N/A,2026-05-15
1150513,113,6672,騰輝電子-KY,N/A,N/A,N/A,2026-05-15
1150513,113,6674,鋐寶科技,N/A,N/A,N/A,2026-05-15
1150513,113,6689,伊雲谷,N/A,N/A,N/A,2026-05-15
1150513,113,6691,洋基工程,N/A,N/A,N/A,2026-05-15
1150513,113,6695,芯鼎,0,0.000,0,2026-05-15
1150513,113,6706,惠特,N/A,N/A,N/A,2026-05-15
1150513,113,6715,嘉基,N/A,N/A,N/A,2026-05-15
1150513,113,6719,力智,N/A,N/A,N/A,2026-05-15
1150513,113,6742,澤米,0,0.000,0,2026-05-15
1150513,113,6753,龍德造船,N/A,N/A,N/A,2026-05-15
1150513,113,6756,威鋒電子,N/A,N/A,N/A,2026-05-15
1150513,113,6757,台灣虎航,N/A,N/A,N/A,2026-05-15
1150513,113,6776,展碁國際,N/A,N/A,N/A,2026-05-15
1150513,113,6789,采鈺,N/A,N/A,N/A,2026-05-15
1150513,113,6790,永豐實,N/A,N/A,N/A,2026-05-15
1150513,113,6792,詠業,N/A,N/A,N/A,2026-05-15
1150513,113,6794,向榮生技-創,N/A,N/A,N/A,2026-05-15
1150513,113,6799,來頡,N/A,N/A,N/A,2026-05-15
1150513,113,6806,森崴能源,0,0.000,0,2026-05-15
1150513,113,6834,天二科技,N/A,N/A,N/A,2026-05-15
1150513,113,6835,圓裕,N/A,N/A,N/A,2026-05-15
1150513,113,6838,台新藥,0,0.000,0,2026-05-15
1150513,113,6854,錼創科技-KY創,N/A,N/A,N/A,2026-05-15
1150513,113,6861,睿生光電,0,0.000,0,2026-05-15
1150513,113,6863,永道-KY,N/A,N/A,N/A,2026-05-15
1150513,113,6873,泓德能源,N/A,N/A,N/A,2026-05-15
1150513,113,6887,寶綠特-KY,N/A,N/A,N/A,2026-05-15
1150513,113,6890,來億-KY,N/A,N/A,N/A,2026-05-15
1150513,113,6901,鑽石投資,N/A,N/A,N/A,2026-05-15
1150513,113,6902,GOGOLOOK-創,N/A,N/A,N/A,2026-05-15
1150513,113,6906,現觀科,N/A,N/A,N/A,2026-05-15
1150513,113,6909,創控,N/A,N/A,N/A,2026-05-15
1150513,113,6914,阜爾運通,N/A,N/A,N/A,2026-05-15
1150513,113,6919,康霈*,N/A,N/A,N/A,2026-05-15
1150513,113,6928,攸泰科技,N/A,N/A,N/A,2026-05-15
1150513,113,6933,AMAX-KY,N/A,N/A,N/A,2026-05-15
1150513,113,6944,兆聯實業,N/A,N/A,N/A,2026-05-15
1150513,113,6949,沛爾生醫-創,N/A,N/A,N/A,2026-05-15
1150513,113,6952,大武山,N/A,N/A,N/A,2026-05-15
1150513,113,6955,邦睿生技-創,N/A,N/A,N/A,2026-05-15
1150513,113,6957,裕慶-KY,N/A,N/A,N/A,2026-05-15
1150513,113,6958,日盛台駿,8521,42763155.489,2,2026-05-15
1150513,113,6962,奕力-KY,N/A,N/A,N/A,2026-05-15
1150513,113,6965,中傑-KY,N/A,N/A,N/A,2026-05-15
1150513,113,6969,成信實業*-創,N/A,N/A,N/A,2026-05-15
1150513,113,6994,富威電力,0,0.000,0,2026-05-15
1150513,113,7631,聚賢研發,0,0.000,0,2026-05-15
1150513,113,7705,三商餐飲,N/A,N/A,N/A,2026-05-15
1150513,113,7722,LINEPAY,N/A,N/A,N/A,2026-05-15
1150513,113,7732,金興精密,N/A,N/A,N/A,2026-05-15
1150513,113,7736,虎山,N/A,N/A,N/A,2026-05-15
1150513,113,8011,台通,N/A,N/A,N/A,2026-05-15
1150513,113,8016,矽創,N/A,N/A,N/A,2026-05-15
1150513,113,8028,昇陽半導體,N/A,N/A,N/A,2026-05-15
1150513,113,8033,雷虎,N/A,N/A,N/A,2026-05-15
